LID,Glottocode,Language,MarkerID,MarkerLabel,MarkerExemplar,MarkerForm,MarkerClausalDomain,MarkerMorphemeType,MarkerIsGrammaticalWord,MarkerIsPersonPortmanteau,MarkerHostRestriction,MarkerIsHostRestricted,MarkerFusion,MarkerFusionBinned6,MarkerFusionIsIsolating,MarkerFusionIsNonlinear,MarkerFusionIsReduplicative,MarkerFusionIsTonal,MarkerIsFlexive,MarkerHasLexicalFlexivity,MarkerStemFlexivity,MarkerFormativeFlexivity,MarkerLocus,MarkerLocusBinned6,MarkerLocusBinned5,MarkerPosition,MarkerPositionBinned4,MarkerPositionBinned5,MarkerHasPreposedExponent,MarkerHasPreposedDefaultExponent,MarkerHasPostposedExponent,MarkerHasMultipleExponents,MarkerHasMultipleDefaultExponents,MarkerBehavior,MarkerBehaviorBinned4,MarkerBehaviorIsSpreading,MarkerPlacement,MarkerSource,MarkerSlot,MarkerIsInOppositionToZero,MarkerHostCategory,MarkerHostProjectionType,MarkerHostSyntacticDomain,MarkerHostClausalDomain,MarkerExpressedMicrorelation,MarkerExpressedMacrorelation,MarkerExpressedCategoriesCount,MarkerExpressesMultipleCategories,MarkerExpressedCategory,MarkerExpressedMacrocategory
2924,shah1254,Shahrudi,1793,DIR,,"zero for nouns, partially suppletive for pronouns",argument,formative,FALSE,FALSE,restricted,TRUE,concatenative_or_suppletive,,,,,,FALSE,FALSE,,,D,D,D,,,,,,,,,,,,,assign,,,N_or_Pro,terminal,nominal,argument,,,3,TRUE,Role,role
2924,shah1254,Shahrudi,1793,DIR,,"zero for nouns, partially suppletive for pronouns",argument,formative,FALSE,FALSE,restricted,TRUE,concatenative_or_suppletive,,,,,,FALSE,FALSE,,,D,D,D,,,,,,,,,,,,,assign,,,N_or_Pro,terminal,nominal,argument,,,3,TRUE,Number,number
2924,shah1254,Shahrudi,1793,DIR,,"zero for nouns, partially suppletive for pronouns",argument,formative,FALSE,FALSE,restricted,TRUE,concatenative_or_suppletive,,,,,,FALSE,FALSE,,,D,D,D,,,,,,,,,,,,,assign,,,N_or_Pro,terminal,nominal,argument,,,3,TRUE,Person,person
2924,shah1254,Shahrudi,1794,OBL,,"-e for nouns, partially suppletive for pronouns",argument,formative,FALSE,FALSE,restricted,TRUE,concatenative_or_suppletive,,,,,,FALSE,FALSE,,,D,D,D,,,,,,,,,,,,,assign,,,N_or_Pro,terminal,nominal,argument,,,3,TRUE,Role,role
2924,shah1254,Shahrudi,1794,OBL,,"-e for nouns, partially suppletive for pronouns",argument,formative,FALSE,FALSE,restricted,TRUE,concatenative_or_suppletive,,,,,,FALSE,FALSE,,,D,D,D,,,,,,,,,,,,,assign,,,N_or_Pro,terminal,nominal,argument,,,3,TRUE,Number,number
2924,shah1254,Shahrudi,1794,OBL,,"-e for nouns, partially suppletive for pronouns",argument,formative,FALSE,FALSE,restricted,TRUE,concatenative_or_suppletive,,,,,,FALSE,FALSE,,,D,D,D,,,,,,,,,,,,,assign,,,N_or_Pro,terminal,nominal,argument,,,3,TRUE,Person,person
2723,wira1265,Wirangu,1795,ERG,,-ngu; suppletive with 1sg pronoun,argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,,,N_or_Pro,terminal,nominal,argument,,,1,FALSE,Role,role
2723,wira1265,Wirangu,1796,ABS,,zero / suppletive with 1sg pronoun,argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,,,N_or_Pro,terminal,nominal,argument,,,1,FALSE,Role,role
2723,wira1265,Wirangu,1797,DAT,,-gu,argument,formative,FALSE,FALSE,restricted,TRUE,,,,,,,TRUE,TRUE,lex-based,,D,D,D,,,,,,,,,,,,,assign,,,N_or_Pro,terminal,nominal,argument,,,0,FALSE,,
2920,yand1253,Yandruwandha,1798,ERG,,"-li  [N], suppletive [Pron/interrogative pron. 'who']",argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,,,N_or_Pro,terminal,nominal,argument,,,1,FALSE,Role,role
2920,yand1253,Yandruwandha,1799,ABS,,zero / suppletive with some pronouns,argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,,,N_or_Pro,terminal,nominal,argument,,,1,FALSE,Role,role
2920,yand1253,Yandruwandha,1800,ACC,,,argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,,,Pro,terminal,nominal,argument,,,1,FALSE,Role,role
2722,wikm1247,Wik Munkan,1801,ERG,,-aŋ,argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,N,terminal,nominal,argument,,,1,FALSE,Role,role
2722,wikm1247,Wik Munkan,1802,ABS,,zero,argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,N_or_Pro,terminal,nominal,argument,,,1,FALSE,Role,role
2722,wikm1247,Wik Munkan,1803,ACC,,-aŋ/suppletive,argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,,,Pro,terminal,nominal,argument,,,1,FALSE,Role,role
2233,nyaw1247,Nyawaygi,1804,ERG,,,,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,,,,,,,,,1,FALSE,Role,role
2233,nyaw1247,Nyawaygi,1805,ABS,,,,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,,,,,,,,,1,FALSE,Role,role
2233,nyaw1247,Nyawaygi,1806,ACC,,,,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,,,,,,,,,1,FALSE,Role,role
2927,esht1238,Eshtehardi,1807,DIR,,"zero - masc. sg., -a fem. sg.,  -ehā́ - pl, pronouns- partially suppletive",argument,formative,FALSE,FALSE,restricted,TRUE,concatenative_or_suppletive,,,,,,FALSE,FALSE,,,D,D,D,,,,,,,,,,,,,assign,,,N_or_Pro,terminal,nominal,argument,,,1,FALSE,Role,role
2927,esht1238,Eshtehardi,1808,OBL,,"-e - masc. sg., -ā́ fem. sg.,  -ún  pl, pronouns- partially suppletive",argument,formative,FALSE,FALSE,restricted,TRUE,concatenative_or_suppletive,,,,,,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,,,N_or_Pro,terminal,nominal,argument,,,1,FALSE,Role,role
2289,taji1245,Tajik,1809,NOM,,zero,argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,,,N_or_Pro,terminal,nominal,argument,,,1,FALSE,Role,role
2289,taji1245,Tajik,1810,ACC,,-po,argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,,,,,,,,,,,,,assign,,,N_or_Pro,terminal,nominal,argument,,,1,FALSE,Role,role
2225,ngaw1240,Ngawun,1811,ABS,,zero,argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,,,,,,,,,,,,,assign,,,N_or_Pro,terminal,nominal,argument,,,0,FALSE,,
2225,ngaw1240,Ngawun,1812,ERG,,-ŋka/-ta/-ka,argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,,,,,,,,,,,,,assign,,,N,terminal,nominal,argument,,,0,FALSE,,
2225,ngaw1240,Ngawun,1813,ACC,,,argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,,,,,,,,,,,,,assign,,,Pro,terminal,nominal,argument,,,0,FALSE,,
331,pawn1254,Pawnee,1814,NOM,Case,zero,,,FALSE,FALSE,restricted,TRUE,,,,,,,FALSE,FALSE,,,D,D,D,,,,,,,,,,,,,assign,,,n/a,,,,,,1,FALSE,Role,role
319,nyig1240,Nyigina,1815,ABS,,zero,,,FALSE,FALSE,restricted,TRUE,,,,,,,FALSE,FALSE,none,none,D,D,D,,,,,,,,,,,,,assign,,,n/a,,,,A-default,A,1,FALSE,Role,role
32,basq1248,Basque,1816,ABS,,zero,,,FALSE,FALSE,restricted,TRUE,,,,,,,FALSE,FALSE,none,none,D,D,D,,,,,,,,,,,,,assign,,,n/a,,,,,,1,FALSE,Role,role
656,koro1312,Korowai,1818,NOM,Case,zero,argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,N_or_Pro,terminal,nominal,argument,A-anim,A,1,FALSE,Role,role
378,tiwi1244,Tiwi,1819,S-AGR,,,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,preceding,agree,,,V,terminal,verbal,predicate,,,3,TRUE,Person,person
378,tiwi1244,Tiwi,1819,S-AGR,,,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,preceding,agree,,,V,terminal,verbal,predicate,,,3,TRUE,Role,role
378,tiwi1244,Tiwi,1819,S-AGR,,,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,preceding,agree,,,V,terminal,verbal,predicate,,,3,TRUE,Number,number
378,tiwi1244,Tiwi,1820,O-AGR,,,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,preceding,agree,,,V,terminal,verbal,predicate,,,3,TRUE,Person,person
378,tiwi1244,Tiwi,1820,O-AGR,,,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,preceding,agree,,,V,terminal,verbal,predicate,,,3,TRUE,Role,role
378,tiwi1244,Tiwi,1820,O-AGR,,,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,preceding,agree,,,V,terminal,verbal,predicate,,,3,TRUE,Number,number
2930,bett1235,Betta Kurumba,1821,NOM,,zero (sometimes mutation of the stem),argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,lex-based,,D,D,D,,,,,,,,,,,,,assign,,,N_or_Pro,terminal,nominal,argument,,,1,FALSE,Role,role
2930,bett1235,Betta Kurumba,1822,ACC,,"-a, -ya or -na",argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,final,final,FALSE,,assign,,,NP,phrasal,nominal,argument,,,1,FALSE,Role,role
2930,bett1235,Betta Kurumba,1823,DAT,,"-ka, -ŋa",argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,final,final,FALSE,,assign,,,NP,phrasal,nominal,argument,,,1,FALSE,Role,role
659,kala1377,Kala Lagaw La,1746,NOM,,zero,,,FALSE,FALSE,restricted,TRUE,,,,,,,FALSE,FALSE,none,none,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,,,n/a,,,,,,1,FALSE,Role,role
2371,rita1239,Ritharngu,1826,NOM,,zero,,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,D,D,D,,,,,,,,,,,,,assign,,,,,,,,,1,FALSE,Role,role
2371,rita1239,Ritharngu,1827,ERG,,-d̪u /-y,,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,,,,,,,,,1,FALSE,Role,role
2371,rita1239,Ritharngu,1828,ACC,,"-Na (-na, n̪a etc.)",,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,,,,,,,,,1,FALSE,Role,role
516,bamb1269,Bambara,1829,<none>,,no case for core arguments,,,FALSE,FALSE,restricted,TRUE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,n/a,,,,,,0,FALSE,,
659,kala1377,Kala Lagaw La,1831,DAT,,,,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,,,,,,,,,0,FALSE,,
659,kala1377,Kala Lagaw La,1832,ACC,,,,formative,FALSE,FALSE,,,concatenative_or_suppletive,,,,,,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,,,,,,,,,0,FALSE,,
659,kala1377,Kala Lagaw La,1833,AGR,,,,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,,,,,,,,,1,FALSE,Number,number
1536,gura1252,Gurr-goni,1834,<none>,Case,zero,,,FALSE,FALSE,restricted,TRUE,,,,,,,FALSE,FALSE,,,D,D,D,,,,,,,,,,,,,assign,,,n/a,,,,,,1,FALSE,Role,role
872,akhv1239,Akhvakh,1835,ABS,,zero,,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,,,,,,,,,,,,,assign,,,,,,,,,1,FALSE,Role,role
872,akhv1239,Akhvakh,1836,ERG,,-e,,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,,,,,,,,,1,FALSE,Role,role
872,akhv1239,Akhvakh,1837,AGR,,,,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,,,,,,,,,4,TRUE,Number,number
872,akhv1239,Akhvakh,1837,AGR,,,,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,,,,,,,,,4,TRUE,Polarity,operators
872,akhv1239,Akhvakh,1837,AGR,,,,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,,,,,,,,,4,TRUE,TAM,TAM+
872,akhv1239,Akhvakh,1837,AGR,,,,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,agree,,,,,,,,,4,TRUE,Gender,classification
2929,taly1247,Talysh (Northern),1838,DIR,,"zero in SG, -ón in PL nouns, suppletive by pronouns",,formative,FALSE,FALSE,,,concatenative_or_suppletive,,,,,,FALSE,FALSE,,,D,D,D,,,,,,,,,,,,,assign,,,,,,,,,2,TRUE,Role,role
2929,taly1247,Talysh (Northern),1838,DIR,,"zero in SG, -ón in PL nouns, suppletive by pronouns",,formative,FALSE,FALSE,,,concatenative_or_suppletive,,,,,,FALSE,FALSE,,,D,D,D,,,,,,,,,,,,,assign,,,,,,,,,2,TRUE,Number,number
2929,taly1247,Talysh (Northern),1839,ACC,,-(n)i,argument,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,,,Pro,terminal,nominal,argument,,,1,FALSE,Role,role
2929,taly1247,Talysh (Northern),1840,OBL,,,,formative,FALSE,FALSE,,,concatenative_or_suppletive,,,,,,FALSE,FALSE,,,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,assign,,,,,,,,,1,FALSE,Role,role
14,alam1246,Alamblak,1841,SS,,-t/-hatë,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,V,terminal,verbal,predicate,,,1,FALSE,Connective,inter-clausal
20,amel1241,Amele,1842,BUT,,gba,,formative,FALSE,FALSE,,,isolating,isolating,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FALSE,,
20,amel1241,Amele,1843,SS/DS,,"-me, -ʔV",,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FALSE,,
20,amel1241,Amele,1845,OR,,fo ~ o,,formative,FALSE,FALSE,,,isolating,isolating,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FALSE,,
20,amel1241,Amele,1846,COND,,fi,,formative,FALSE,FALSE,,,isolating,isolating,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FALSE,,
629,chan1310,Chantyal,1848,SEQ,,"-si, -rə",,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FALSE,,
74,stan1293,English,1847,,,"and, but",,formative,FALSE,FALSE,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FALSE,,
1494,fore1270,Fore,1849,CONJ,,-ki,,formative,FALSE,FALSE,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FALSE,,
103,yaga1260,Hua,1850,,,"-rohI, -rehI",,,FALSE,FALSE,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FALSE,,
103,yaga1260,Hua,1851,AS,,-na,,,FALSE,FALSE,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FALSE,,
103,yaga1260,Hua,1852,TOP,,-ma,,,FALSE,FALSE,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FALSE,,
1806,kora1294,Korafe,1854,,,"-o, -i, -Ø",,,FALSE,FALSE,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FALSE,,
468,east2773,Newar (Dolakha),1856,CVB,,-en,,,FALSE,FALSE,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FALSE,,
361,swah1253,Swahili,1857,SEQ,,ka-,,formative,FALSE,FALSE,,,,,,,,,FALSE,FALSE,,,,,,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,0,FALSE,,
361,swah1253,Swahili,1858,,,na,,,FALSE,FALSE,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FALSE,,
361,swah1253,Swahili,1859,,,ki,,,FALSE,FALSE,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FALSE,,
367,tauy1241,Tauya,1860,,,"-pa, -te/-fe/-tefe",,,FALSE,FALSE,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FALSE,,
367,tauy1241,Tauya,1862,BUT,,-na,,formative,FALSE,FALSE,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FALSE,,
367,tauy1241,Tauya,1863,TOP,,-ra,,,FALSE,FALSE,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FALSE,,
393,usan1239,Usan,1865,,,switch-reference agreement paradigm,,,FALSE,FALSE,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FALSE,,
393,usan1239,Usan,1866,TOP,,eng,,formative,FALSE,FALSE,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FALSE,,
393,usan1239,Usan,1867,,,end,,,FALSE,FALSE,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FALSE,,
2865,wamb1257,Wambule,1868,CVB,,-kho,,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FALSE,,
2831,anci1242,Greek (Ancient),1870,PTCP,,"-men, -nt",,,FALSE,FALSE,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FALSE,,
35,belh1239,Belhare,1871,ADD,,=cha...=cha,,,FALSE,FALSE,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FALSE,,
35,belh1239,Belhare,1872,,,ki(na)(huŋ),,,FALSE,FALSE,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FALSE,,
35,belh1239,Belhare,1873,,,-kone,,,FALSE,FALSE,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,FALSE,,
141,kore1280,Korean,1874,S-AGR,,"-si/-sy – after a vowel, -usi/-usy – after a consonant",,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,following,agree,,,,,,,,,2,TRUE,Role,role
141,kore1280,Korean,1874,S-AGR,,"-si/-sy – after a vowel, -usi/-usy – after a consonant",,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,following,agree,,,,,,,,,2,TRUE,Honorificity,pragmatic
141,kore1280,Korean,1875,NOM,,-ka - after vowels / -i - after consonants,,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,following,assign,,,,,,,,,0,FALSE,,
141,kore1280,Korean,1876,PASS,,"-i, -hi, -ki, -li and other phonologically and morphologically conditioned variants",,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,lex-based,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,1,FALSE,Voice,valence
141,kore1280,Korean,1877,DAT,,"-eykey for animates, -ey for inanimates",,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,none,lex-based,D,D,D,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,following,assign,,,,,,,,,1,FALSE,Role,role
141,kore1280,Korean,1878,PASS,,-ci,predicate,formative,FALSE,FALSE,restricted,TRUE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,H,H,H,post,post,post,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,V,terminal,verbal,predicate,,,1,FALSE,Voice,valence
9,achi1257,Acehnese,1879,ERG,Case,lé,,formative,FALSE,FALSE,,,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,none,D,D,D,prae,prae,prae,TRUE,TRUE,FALSE,FALSE,FALSE,,,,preceding,assign,,,,,,,,,1,FALSE,Role,role
49,chec1245,Chechen,1880,ABS,,zero,argument,formative,FALSE,FALSE,semi-restricted,FALSE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,,,,,,,,,,,,,assign,,,N,terminal,nominal,argument,,,0,FALSE,,
49,chec1245,Chechen,1880,ABS,,zero,argument,formative,FALSE,FALSE,semi-restricted,FALSE,concatenative,concatenative,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,D,D,D,,,,,,,,,,,,,assign,,,Pro,terminal,nominal,argument,,,0,FALSE,,
53,chit1248,Chitimacha,1881,<none>,Case,zero,,,FALSE,FALSE,restricted,TRUE,,,,,,,FALSE,FALSE,,,D,D,D,,,,,,,,,,,,,assign,,,n/a,,,,,,1,FALSE,Role,role
29,asha1243,Axininca Campa,1882,NOM,Case,zero,,,FALSE,FALSE,restricted,TRUE,,,,,,,FALSE,FALSE,,,D,D,D,,,,,,,,,,,,,assign,,,n/a,,,,,,1,FALSE,Role,role
27,atak1252,Atakapa,1883,<none>,Case,zero,,,FALSE,FALSE,restricted,TRUE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,assign,,,n/a,,,,,,1,FALSE,Role,role
