LID,Glottocode,Language,HasCase,IsCaseCodedForDefaultPredicates,IsCaseCodedForDitransitivePredicates,IsCaseCodedForOtherPredicates,HasAgreement,IsAgreementCodedForDefaultPredicates,IsAgreementCodedForDitransitivePredicates,IsAgreementCodedForOtherPredicates,IsAgreementMarkersCodedForDefaultPredicates,IsAgreementMarkersCodedForDitransitivePredicates,IsAgreementMarkersCodedForOtherPredicates,PersonNumberCategory
2956,sunw1242,Kõic,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3pl
2956,sunw1242,Kõic,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3sg
2956,sunw1242,Kõic,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,2pl
2956,sunw1242,Kõic,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,1sg
2956,sunw1242,Kõic,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,2du
2956,sunw1242,Kõic,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,1du
2996,yakk1236,Yakkha,,,,,TRUE,TRUE,,,TRUE,,,3pl
2996,yakk1236,Yakkha,,,,,TRUE,TRUE,,,TRUE,,,1sg
2996,yakk1236,Yakkha,,,,,TRUE,TRUE,,,TRUE,,,2sg
2996,yakk1236,Yakkha,,,,,TRUE,TRUE,,,TRUE,,,2du
2996,yakk1236,Yakkha,,,,,TRUE,TRUE,,,TRUE,,,1du.excl
2996,yakk1236,Yakkha,,,,,TRUE,TRUE,,,TRUE,,,1pl.excl
2996,yakk1236,Yakkha,,,,,TRUE,TRUE,,,TRUE,,,2pl
2996,yakk1236,Yakkha,,,,,TRUE,TRUE,,,TRUE,,,1pl.incl
2996,yakk1236,Yakkha,,,,,TRUE,TRUE,,,TRUE,,,1du.incl
2996,yakk1236,Yakkha,,,,,TRUE,TRUE,,,TRUE,,,3du
2996,yakk1236,Yakkha,,,,,TRUE,TRUE,,,TRUE,,,3sg
2001,mikm1235,Micmac,,,,,TRUE,TRUE,,,TRUE,,,3du-inanim
2001,mikm1235,Micmac,,,,,TRUE,TRUE,,,TRUE,,,3du-anim-high
2001,mikm1235,Micmac,,,,,TRUE,TRUE,,,TRUE,,,3sg-anim-high
2001,mikm1235,Micmac,,,,,TRUE,TRUE,,,TRUE,,,3du-anim-low
2001,mikm1235,Micmac,,,,,TRUE,TRUE,,,TRUE,,,3pl-anim-high
2001,mikm1235,Micmac,,,,,TRUE,TRUE,,,TRUE,,,3pl-inanim
2001,mikm1235,Micmac,,,,,TRUE,TRUE,,,TRUE,,,3sg-inanim
2001,mikm1235,Micmac,,,,,TRUE,TRUE,,,TRUE,,,3sg-anim-low
2001,mikm1235,Micmac,,,,,TRUE,TRUE,,,TRUE,,,3pl-anim-low
2001,mikm1235,Micmac,,,,,TRUE,TRUE,,,TRUE,,,1pl.incl
2001,mikm1235,Micmac,,,,,TRUE,TRUE,,,TRUE,,,2pl
2001,mikm1235,Micmac,,,,,TRUE,TRUE,,,TRUE,,,1pl.excl
2001,mikm1235,Micmac,,,,,TRUE,TRUE,,,TRUE,,,1sg
2001,mikm1235,Micmac,,,,,TRUE,TRUE,,,TRUE,,,1du.excl
2001,mikm1235,Micmac,,,,,TRUE,TRUE,,,TRUE,,,2sg
2001,mikm1235,Micmac,,,,,TRUE,TRUE,,,TRUE,,,2du
2001,mikm1235,Micmac,,,,,TRUE,TRUE,,,TRUE,,,1du.incl
1973,meno1252,Menomini,,,,,TRUE,TRUE,,,TRUE,,,1sg
1973,meno1252,Menomini,,,,,TRUE,TRUE,,,TRUE,,,1pl.excl
1973,meno1252,Menomini,,,,,TRUE,TRUE,,,TRUE,,,2sg
1973,meno1252,Menomini,,,,,TRUE,TRUE,,,TRUE,,,2pl
1973,meno1252,Menomini,,,,,TRUE,TRUE,,,TRUE,,,1pl.incl
1973,meno1252,Menomini,,,,,TRUE,TRUE,,,TRUE,,,3pl-anim-low
1973,meno1252,Menomini,,,,,TRUE,TRUE,,,TRUE,,,3sg-anim-low
1973,meno1252,Menomini,,,,,TRUE,TRUE,,,TRUE,,,3sg-anim-high
1973,meno1252,Menomini,,,,,TRUE,TRUE,,,TRUE,,,3pl-anim-high
1973,meno1252,Menomini,,,,,TRUE,TRUE,,,TRUE,,,3sg-inanim
1973,meno1252,Menomini,,,,,TRUE,TRUE,,,TRUE,,,3pl-inanim
563,male1292,Passamaquoddy,TRUE,,,,TRUE,TRUE,,,TRUE,,,1pl.excl
563,male1292,Passamaquoddy,TRUE,,,,TRUE,TRUE,,,TRUE,,,1sg
563,male1292,Passamaquoddy,TRUE,,,,TRUE,TRUE,,,TRUE,,,2sg
563,male1292,Passamaquoddy,TRUE,,,,TRUE,TRUE,,,TRUE,,,2pl
563,male1292,Passamaquoddy,TRUE,,,,TRUE,TRUE,,,TRUE,,,1pl.incl
563,male1292,Passamaquoddy,TRUE,,,,TRUE,TRUE,,,TRUE,,,3pl-anim-high
563,male1292,Passamaquoddy,TRUE,,,,TRUE,TRUE,,,TRUE,,,3sg-anim-high
563,male1292,Passamaquoddy,TRUE,,,,TRUE,TRUE,,,TRUE,,,3pl-anim-low
563,male1292,Passamaquoddy,TRUE,,,,TRUE,TRUE,,,TRUE,,,3sg-anim-low
563,male1292,Passamaquoddy,TRUE,,,,TRUE,TRUE,,,TRUE,,,3sg-inanim
563,male1292,Passamaquoddy,TRUE,,,,TRUE,TRUE,,,TRUE,,,3pl-inanim
1896,lele1276,Lele,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1401,daas1238,Dhaasanac,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2974,mina1276,Mina,TRUE,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2638,hdii1240,Hdi,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
3012,malo1243,Tamambo,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,,
112,imon1245,Imonda,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
3024,stan1289,Catalan (Balearic),TRUE,TRUE,,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,
1105,chor1273,Chortí,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1sg
1105,chor1273,Chortí,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1pl
1105,chor1273,Chortí,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2sg
1105,chor1273,Chortí,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2pl
1105,chor1273,Chortí,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3pl
1105,chor1273,Chortí,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3sg
1508,maas1239,Fulfulde (Maasina),TRUE,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2987,jams1239,Dogon (Jamsay),TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,3pl-hum
2987,jams1239,Dogon (Jamsay),TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,1sg
2987,jams1239,Dogon (Jamsay),TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,2sg
2987,jams1239,Dogon (Jamsay),TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,2pl
2987,jams1239,Dogon (Jamsay),TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,1pl
2987,jams1239,Dogon (Jamsay),TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,3sg-non-hum
2987,jams1239,Dogon (Jamsay),TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,3pl-non-hum
2987,jams1239,Dogon (Jamsay),TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,3sg-hum
3018,alab1254,Alaba-K’abeena,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1sg
3018,alab1254,Alaba-K’abeena,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2sg
3018,alab1254,Alaba-K’abeena,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3sg-high
3018,alab1254,Alaba-K’abeena,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1pl
3018,alab1254,Alaba-K’abeena,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2pl
3018,alab1254,Alaba-K’abeena,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3pl-high
3018,alab1254,Alaba-K’abeena,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3sg-low
3018,alab1254,Alaba-K’abeena,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3pl-low
2617,tsha1245,Tshangla,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1234,idaa1241,Begak-Ida'an,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1388,darm1243,Darmiya,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,FALSE,,,
3034,maka1316,Makalero,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,
3032,aton1241,Atong,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
763,nort2735,Dong,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2107,hmon1333,Miao (White),,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2244,east2542,Ojibwa (Eastern),,,,,TRUE,TRUE,,,TRUE,,,1pl.excl
2244,east2542,Ojibwa (Eastern),,,,,TRUE,TRUE,,,TRUE,,,1sg
2244,east2542,Ojibwa (Eastern),,,,,TRUE,TRUE,,,TRUE,,,2pl
2244,east2542,Ojibwa (Eastern),,,,,TRUE,TRUE,,,TRUE,,,2sg
2244,east2542,Ojibwa (Eastern),,,,,TRUE,TRUE,,,TRUE,,,1pl.incl
2244,east2542,Ojibwa (Eastern),,,,,TRUE,TRUE,,,TRUE,,,3sg-anim-high
2244,east2542,Ojibwa (Eastern),,,,,TRUE,TRUE,,,TRUE,,,3pl-anim-low
2244,east2542,Ojibwa (Eastern),,,,,TRUE,TRUE,,,TRUE,,,3pl-anim-high
2244,east2542,Ojibwa (Eastern),,,,,TRUE,TRUE,,,TRUE,,,3sg-anim-low
2244,east2542,Ojibwa (Eastern),,,,,TRUE,TRUE,,,TRUE,,,3pl-inanim-high
2244,east2542,Ojibwa (Eastern),,,,,TRUE,TRUE,,,TRUE,,,3sg-inanim-low
2244,east2542,Ojibwa (Eastern),,,,,TRUE,TRUE,,,TRUE,,,3sg-inanim-high
2244,east2542,Ojibwa (Eastern),,,,,TRUE,TRUE,,,TRUE,,,3pl-inanim-low
2551,atik1240,Atikamekw,,,,,TRUE,TRUE,,,TRUE,,,1sg
2551,atik1240,Atikamekw,,,,,TRUE,TRUE,,,TRUE,,,1pl.excl
2551,atik1240,Atikamekw,,,,,TRUE,TRUE,,,TRUE,,,1pl.incl
2551,atik1240,Atikamekw,,,,,TRUE,TRUE,,,TRUE,,,2sg
2551,atik1240,Atikamekw,,,,,TRUE,TRUE,,,TRUE,,,2pl
2551,atik1240,Atikamekw,,,,,TRUE,TRUE,,,TRUE,,,3pl-anim-fobv
2551,atik1240,Atikamekw,,,,,TRUE,TRUE,,,TRUE,,,3sg-anim-low
2551,atik1240,Atikamekw,,,,,TRUE,TRUE,,,TRUE,,,3pl-anim-low
2551,atik1240,Atikamekw,,,,,TRUE,TRUE,,,TRUE,,,3sg-anim-fobv
2551,atik1240,Atikamekw,,,,,TRUE,TRUE,,,TRUE,,,3pl-anim-high
2551,atik1240,Atikamekw,,,,,TRUE,TRUE,,,TRUE,,,3sg-anim-high
2551,atik1240,Atikamekw,,,,,TRUE,TRUE,,,TRUE,,,3sg-inanim-low
2551,atik1240,Atikamekw,,,,,TRUE,TRUE,,,TRUE,,,3pl-inanim-high
2551,atik1240,Atikamekw,,,,,TRUE,TRUE,,,TRUE,,,3pl-inanim-low
2551,atik1240,Atikamekw,,,,,TRUE,TRUE,,,TRUE,,,3sg-inanim-high
3038,sout2856,Efate (South),TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,,FALSE,FALSE,,
2668,muns1251,Munsee,,,,,TRUE,TRUE,,,TRUE,,,1sg
2668,muns1251,Munsee,,,,,TRUE,TRUE,,,TRUE,,,1pl.excl
2668,muns1251,Munsee,,,,,TRUE,TRUE,,,TRUE,,,2pl
2668,muns1251,Munsee,,,,,TRUE,TRUE,,,TRUE,,,2sg
2668,muns1251,Munsee,,,,,TRUE,TRUE,,,TRUE,,,1pl.incl
2668,muns1251,Munsee,,,,,TRUE,TRUE,,,TRUE,,,3pl-anim-high
2668,muns1251,Munsee,,,,,TRUE,TRUE,,,TRUE,,,3sg-anim-high
2668,muns1251,Munsee,,,,,TRUE,TRUE,,,TRUE,,,3sg-anim-low
2668,muns1251,Munsee,,,,,TRUE,TRUE,,,TRUE,,,3pl-anim-low
2668,muns1251,Munsee,,,,,TRUE,TRUE,,,TRUE,,,3sg-inanim
2668,muns1251,Munsee,,,,,TRUE,TRUE,,,TRUE,,,3pl-inanim
2709,west2370,Wakhi (Wakhan),TRUE,FALSE,,,,,,,,,,
1144,tiri1258,Tinrin,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,
1750,khar1287,Kharia,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,3du
1750,khar1287,Kharia,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,3pl
1750,khar1287,Kharia,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,1sg
1750,khar1287,Kharia,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,1du.incl
1750,khar1287,Kharia,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,1pl.incl
1750,khar1287,Kharia,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,2sg
1750,khar1287,Kharia,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,2du
1750,khar1287,Kharia,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,2pl
1750,khar1287,Kharia,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,1du.excl
1750,khar1287,Kharia,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,1pl.excl
1750,khar1287,Kharia,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,3sg
494,viet1252,Vietnamese,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
512,apur1254,Apurina,TRUE,TRUE,,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,
2047,monn1252,Mon,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
3040,tama1365,Tamashek (Mali),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,,1pl
3040,tama1365,Tamashek (Mali),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,,2pl
3040,tama1365,Tamashek (Mali),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,,2sg
3040,tama1365,Tamashek (Mali),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,,3sg
3040,tama1365,Tamashek (Mali),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,,1sg
3040,tama1365,Tamashek (Mali),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,,3pl
3039,ghom1257,Ghomara,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,1pl
3039,ghom1257,Ghomara,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,2sg
3039,ghom1257,Ghomara,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,2pl
3039,ghom1257,Ghomara,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,3sg
3039,ghom1257,Ghomara,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,1sg
3039,ghom1257,Ghomara,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,3pl
2148,samb1305,Samba Leko,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
3042,tama1365,Tamashek (Burkin Faso),TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1pl
3042,tama1365,Tamashek (Burkin Faso),TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2sg
3042,tama1365,Tamashek (Burkin Faso),TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2pl
3042,tama1365,Tamashek (Burkin Faso),TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3sg
3042,tama1365,Tamashek (Burkin Faso),TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1sg
3042,tama1365,Tamashek (Burkin Faso),TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3pl
750,cent2194,Berber (Figuig),TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,1pl
750,cent2194,Berber (Figuig),TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,2pl
750,cent2194,Berber (Figuig),TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,2sg
750,cent2194,Berber (Figuig),TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3sg
750,cent2194,Berber (Figuig),TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,1sg
750,cent2194,Berber (Figuig),TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3pl
2093,mund1325,Mundang,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
885,yane1238,Amuesha,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,1sg
885,yane1238,Amuesha,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,2sg
885,yane1238,Amuesha,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,1pl
885,yane1238,Amuesha,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,2pl
885,yane1238,Amuesha,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,3pl
885,yane1238,Amuesha,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,3sg
3044,seba1251,Gurage (Sebat Bet),TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,3sg-low
3044,seba1251,Gurage (Sebat Bet),TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,3pl-low
3044,seba1251,Gurage (Sebat Bet),TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,3sg-high
3044,seba1251,Gurage (Sebat Bet),TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,3pl-high
3044,seba1251,Gurage (Sebat Bet),TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,1sg
3044,seba1251,Gurage (Sebat Bet),TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,1pl
3044,seba1251,Gurage (Sebat Bet),TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,2pl
3044,seba1251,Gurage (Sebat Bet),TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,2sg
3045,ajab1235,Aja (Benin),TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
3046,adan1247,Dangme,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
534,iraq1241,Iraqw,TRUE,TRUE,,,TRUE,TRUE,,,FALSE,,,
583,hebr1245,Hebrew (Modern),TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1sg
583,hebr1245,Hebrew (Modern),TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1pl
583,hebr1245,Hebrew (Modern),TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2sg
583,hebr1245,Hebrew (Modern),TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2pl
583,hebr1245,Hebrew (Modern),TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3sg
583,hebr1245,Hebrew (Modern),TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3pl
1751,khva1239,Khwarshi,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,,,
1542,hinu1240,Hinuq,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
2150,ndut1239,Ndut,TRUE,TRUE,FALSE,,TRUE,TRUE,,,TRUE,,,2pl
2150,ndut1239,Ndut,TRUE,TRUE,FALSE,,TRUE,TRUE,,,TRUE,,,3pl
2150,ndut1239,Ndut,TRUE,TRUE,FALSE,,TRUE,TRUE,,,TRUE,,,1pl
2150,ndut1239,Ndut,TRUE,TRUE,FALSE,,TRUE,TRUE,,,TRUE,,,1sg
2150,ndut1239,Ndut,TRUE,TRUE,FALSE,,TRUE,TRUE,,,TRUE,,,2sg
2150,ndut1239,Ndut,TRUE,TRUE,FALSE,,TRUE,TRUE,,,TRUE,,,3sg
1054,tiey1235,Bozo (Tigemaxo),TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1095,buri1258,Buriat,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,1sg
1095,buri1258,Buriat,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,1pl
1095,buri1258,Buriat,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,2sg
1095,buri1258,Buriat,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,2pl
1095,buri1258,Buriat,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3pl-x
1095,buri1258,Buriat,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3pl-y
1095,buri1258,Buriat,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3sg-y
1095,buri1258,Buriat,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3sg-x
1059,busa1253,Busa,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2102,peri1253,Ordos,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1487,palo1243,Palor,TRUE,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2285,bona1250,Baonan,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2015,manc1252,Manchu,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1058,boko1266,Boko,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1991,moss1236,Moré,TRUE,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2218,nupe1254,Nupe,TRUE,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2153,negi1245,Negidal,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,
1702,kase1253,Kasem,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1414,suri1267,Tirmaga,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,1pl
1414,suri1267,Tirmaga,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,1sg
1414,suri1267,Tirmaga,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,2sg
1414,suri1267,Tirmaga,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,1pl.excl
1414,suri1267,Tirmaga,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,2pl
1414,suri1267,Tirmaga,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3pl
1414,suri1267,Tirmaga,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,1pl.incl
1414,suri1267,Tirmaga,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,,3sg
2628,toba1266,Tobati,TRUE,TRUE,,FALSE,TRUE,TRUE,,FALSE,TRUE,,,1sg
2628,toba1266,Tobati,TRUE,TRUE,,FALSE,TRUE,TRUE,,FALSE,TRUE,,,1pl.incl
2628,toba1266,Tobati,TRUE,TRUE,,FALSE,TRUE,TRUE,,FALSE,TRUE,,,2pl
2628,toba1266,Tobati,TRUE,TRUE,,FALSE,TRUE,TRUE,,FALSE,TRUE,,,1pl.excl
2628,toba1266,Tobati,TRUE,TRUE,,FALSE,TRUE,TRUE,,FALSE,TRUE,,,3pl
2628,toba1266,Tobati,TRUE,TRUE,,FALSE,TRUE,TRUE,,FALSE,TRUE,,,2sg
2628,toba1266,Tobati,TRUE,TRUE,,FALSE,TRUE,TRUE,,FALSE,TRUE,,,3sg
1791,kaci1244,Baale,TRUE,TRUE,TRUE,,TRUE,FALSE,FALSE,,FALSE,FALSE,,
