LID,Glottocode,Language,SelectorID,MarkerID,SelectorType,SelectorLabel,ReferentialCondition,CoargumentAtr,CoargumentP,PredicateClassID,MarkerSlot,ClauseRankCondition,CategoryCondition,SyntacticDomainCondition,PolarityCondition,SelectedRoles
2999,thul1246,Old Thulung (Mukli),2454,2799,agreement (marker),agreement -na '2sg',2sg,3sg,3du,2,1,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2454,2799,agreement (marker),agreement -na '2sg',2sg,3sg,3pl,2,1,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2454,2799,agreement (marker),agreement -na '2sg',2sg,3sg,3pl,2,1,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2454,2799,agreement (marker),agreement -na '2sg',2sg,3sg,3pl,2,1,main,2999_PST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2454,2799,agreement (marker),agreement -na '2sg',2sg,3sg,3pl,2,1,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2454,2799,agreement (marker),agreement -na '2sg',2sg,3sg,3sg,2,1,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2454,2799,agreement (marker),agreement -na '2sg',2sg,3sg,3sg,2,1,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2454,2799,agreement (marker),agreement -na '2sg',2sg,3sg,3sg,2,1,main,2999_PST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2454,2799,agreement (marker),agreement -na '2sg',2sg,3sg,3sg,2,1,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2454,2799,agreement (marker),agreement -na '2sg',2sg,3sg,,2,1,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2454,2799,agreement (marker),agreement -na '2sg',2sg,3sg,,2,1,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2454,2799,agreement (marker),agreement -na '2sg',2sg,,3du,2,1,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2454,2799,agreement (marker),agreement -na '2sg',2sg,,3du,2,1,main,2999_PST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2454,2799,agreement (marker),agreement -na '2sg',2sg,,3pl,2,1,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2454,2799,agreement (marker),agreement -na '2sg',2sg,,3pl,2,1,main,2999_PST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2454,2799,agreement (marker),agreement -na '2sg',2sg,,3sg,2,1,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2454,2799,agreement (marker),agreement -na '2sg',2sg,,3sg,2,1,main,2999_PST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2455,2800,agreement (marker),agreement -sa '1incl P',1du.incl,3du,,2,1,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2455,2800,agreement (marker),agreement -sa '1incl P',1du.incl,3du,,2,1,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2455,2800,agreement (marker),agreement -sa '1incl P',1du.incl,3pl,,2,1,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2455,2800,agreement (marker),agreement -sa '1incl P',1du.incl,3pl,,2,1,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2455,2800,agreement (marker),agreement -sa '1incl P',1du.incl,3sg,,2,1,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2455,2800,agreement (marker),agreement -sa '1incl P',1du.incl,3sg,,2,1,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2455,2800,agreement (marker),agreement -sa '1incl P',1pl.incl,3du,,2,1,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2455,2800,agreement (marker),agreement -sa '1incl P',1pl.incl,3du,,2,1,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2455,2800,agreement (marker),agreement -sa '1incl P',1pl.incl,3pl,,2,1,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2455,2800,agreement (marker),agreement -sa '1incl P',1pl.incl,3pl,,2,1,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2455,2800,agreement (marker),agreement -sa '1incl P',1pl.incl,3sg,,2,1,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2455,2800,agreement (marker),agreement -sa '1incl P',1pl.incl,3sg,,2,1,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2456,2801,agreement (marker),agreement -i '1incl.pl S/A',1pl.incl,,,1,3,main,2999_NPST.IND,,AFF,S
2999,thul1246,Old Thulung (Mukli),2456,2801,agreement (marker),agreement -i '1incl.pl S/A',1pl.incl,,,1,3,main,2999_PST.IND,,AFF,S
2999,thul1246,Old Thulung (Mukli),2456,2801,agreement (marker),agreement -i '1incl.pl S/A',1pl.incl,,3du,2,3,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2456,2801,agreement (marker),agreement -i '1incl.pl S/A',1pl.incl,,3du,2,3,main,2999_PST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2456,2801,agreement (marker),agreement -i '1incl.pl S/A',1pl.incl,,3pl,2,3,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2456,2801,agreement (marker),agreement -i '1incl.pl S/A',1pl.incl,,3pl,2,3,main,2999_PST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2456,2801,agreement (marker),agreement -i '1incl.pl S/A',1pl.incl,,3sg,2,3,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2456,2801,agreement (marker),agreement -i '1incl.pl S/A',1pl.incl,,3sg,2,3,main,2999_PST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2457,2802,agreement (marker),agreement -iu '3sg>3',3du,3sg,,2,3,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2457,2802,agreement (marker),agreement -iu '3sg>3',3du,3sg,,2,3,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2457,2802,agreement (marker),agreement -iu '3sg>3',3pl,3sg,,2,3,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2457,2802,agreement (marker),agreement -iu '3sg>3',3pl,3sg,,2,3,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2457,2802,agreement (marker),agreement -iu '3sg>3',3sg,3sg,3du,2,3,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2457,2802,agreement (marker),agreement -iu '3sg>3',3sg,3sg,3du,2,3,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2457,2802,agreement (marker),agreement -iu '3sg>3',3sg,3sg,3du,2,3,main,2999_PST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2457,2802,agreement (marker),agreement -iu '3sg>3',3sg,3sg,3du,2,3,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2457,2802,agreement (marker),agreement -iu '3sg>3',3sg,3sg,3pl,2,3,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2457,2802,agreement (marker),agreement -iu '3sg>3',3sg,3sg,3pl,2,3,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2457,2802,agreement (marker),agreement -iu '3sg>3',3sg,3sg,3pl,2,3,main,2999_PST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2457,2802,agreement (marker),agreement -iu '3sg>3',3sg,3sg,3pl,2,3,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2457,2802,agreement (marker),agreement -iu '3sg>3',3sg,3sg,3sg,2,3,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2457,2802,agreement (marker),agreement -iu '3sg>3',3sg,3sg,3sg,2,3,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2457,2802,agreement (marker),agreement -iu '3sg>3',3sg,3sg,3sg,2,3,main,2999_PST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2457,2802,agreement (marker),agreement -iu '3sg>3',3sg,3sg,3sg,2,3,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2457,2802,agreement (marker),agreement -iu '3sg>3',3sg,3sg,,2,3,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2457,2802,agreement (marker),agreement -iu '3sg>3',3sg,3sg,,2,3,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2457,2802,agreement (marker),agreement -iu '3sg>3',3sg,,3du,2,3,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2457,2802,agreement (marker),agreement -iu '3sg>3',3sg,,3du,2,3,main,2999_PST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2457,2802,agreement (marker),agreement -iu '3sg>3',3sg,,3pl,2,3,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2457,2802,agreement (marker),agreement -iu '3sg>3',3sg,,3pl,2,3,main,2999_PST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2457,2802,agreement (marker),agreement -iu '3sg>3',3sg,,3sg,2,3,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2457,2802,agreement (marker),agreement -iu '3sg>3',3sg,,3sg,2,3,main,2999_PST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2458,2803,agreement (marker),agreement -u '1sg>3',1sg,,3du,2,3,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2458,2803,agreement (marker),agreement -u '1sg>3',1sg,,3pl,2,3,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2458,2803,agreement (marker),agreement -u '1sg>3',1sg,,3sg,2,3,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2458,2803,agreement (marker),agreement -u '1sg>3',3du,1sg,,2,3,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2458,2803,agreement (marker),agreement -u '1sg>3',3pl,1sg,,2,3,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2458,2803,agreement (marker),agreement -u '1sg>3',3sg,1sg,,2,3,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',1sg,,2du,2,3,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',1sg,,2du,2,3,main,2999_PST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',1sg,,2pl,2,3,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',1sg,,2pl,2,3,main,2999_PST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',1sg,,2sg,2,3,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',1sg,,2sg,2,3,main,2999_PST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2du,1sg,,2,3,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2du,1sg,,2,3,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,,,1,3,main,2999_NPST.IND,,AFF,S
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,,,1,3,main,2999_PST.IND,,AFF,S
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1du.excl,1sg,2,3,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1du.excl,1sg,2,3,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1du.excl,1sg,2,3,main,2999_PST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1du.excl,1sg,2,3,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1du.excl,3du,2,3,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1du.excl,3du,2,3,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1du.excl,3du,2,3,main,2999_PST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1du.excl,3du,2,3,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1du.excl,3pl,2,3,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1du.excl,3pl,2,3,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1du.excl,3pl,2,3,main,2999_PST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1du.excl,3pl,2,3,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1du.excl,3sg,2,3,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1du.excl,3sg,2,3,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1du.excl,3sg,2,3,main,2999_PST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1du.excl,3sg,2,3,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1du.excl,,2,3,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1du.excl,,2,3,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1pl.excl,1sg,2,3,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1pl.excl,1sg,2,3,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1pl.excl,1sg,2,3,main,2999_PST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1pl.excl,1sg,2,3,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1pl.excl,3du,2,3,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1pl.excl,3du,2,3,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1pl.excl,3du,2,3,main,2999_PST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1pl.excl,3du,2,3,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1pl.excl,3pl,2,3,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1pl.excl,3pl,2,3,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1pl.excl,3pl,2,3,main,2999_PST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1pl.excl,3pl,2,3,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1pl.excl,3sg,2,3,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1pl.excl,3sg,2,3,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1pl.excl,3sg,2,3,main,2999_PST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1pl.excl,3sg,2,3,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1pl.excl,,2,3,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1pl.excl,,2,3,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1sg,1sg,2,3,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1sg,1sg,2,3,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1sg,1sg,2,3,main,2999_PST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1sg,1sg,2,3,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1sg,3du,2,3,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1sg,3du,2,3,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1sg,3du,2,3,main,2999_PST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1sg,3du,2,3,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1sg,3pl,2,3,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1sg,3pl,2,3,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1sg,3pl,2,3,main,2999_PST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1sg,3pl,2,3,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1sg,3sg,2,3,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1sg,3sg,2,3,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1sg,3sg,2,3,main,2999_PST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1sg,3sg,2,3,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1sg,,2,3,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,1sg,,2,3,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,3du,1sg,2,3,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,3du,1sg,2,3,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,3du,1sg,2,3,main,2999_PST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,3du,1sg,2,3,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,3du,3du,2,3,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,3du,3du,2,3,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,3du,3du,2,3,main,2999_PST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,3du,3du,2,3,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,3du,3pl,2,3,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,3du,3pl,2,3,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,3du,3pl,2,3,main,2999_PST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,3du,3pl,2,3,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,3du,3sg,2,3,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,3du,3sg,2,3,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,3du,3sg,2,3,main,2999_PST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,3du,3sg,2,3,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,3du,,2,3,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,3du,,2,3,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,3pl,1sg,2,3,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,3pl,1sg,2,3,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,3pl,1sg,2,3,main,2999_PST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,3pl,1sg,2,3,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,3pl,3du,2,3,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,3pl,3du,2,3,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,3pl,3du,2,3,main,2999_PST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,3pl,3du,2,3,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,3pl,3pl,2,3,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,3pl,3pl,2,3,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,3pl,3pl,2,3,main,2999_PST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,3pl,3pl,2,3,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,3pl,3sg,2,3,main,2999_NPST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,3pl,3sg,2,3,main,2999_NPST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,3pl,3sg,2,3,main,2999_PST.IND,,AFF,Atr
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,3pl,3sg,2,3,main,2999_PST.IND,,AFF,P
2999,thul1246,Old Thulung (Mukli),2459,2804,agreement (marker),agreement -ni '1sg>2; 2pl',2pl,3pl,,2,3,main,2999_NPST.IND,,AFF,P
