ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Source,LanguageAlternativeNames,Stock,StockAlternativeName,MacroQuasiStock,QuasiStock,MajorBranch,SubBranch,SubSubBranch,LowestSubBranch,Genesis,LocalRegion,IsNearProtoHomeland,Modality,Subsistence,OriginContinent,Continent,Area,Macrocontinent
806,Warrnambool,,-38.25,142.5,warr1257,gjm,,Kuurn Kopan Noot,Pama-Nyungan,,,Macro-Pama-Nyungan,Kulinic,,,,,,,,,Australia,Australia,S Australia,Pacific
808,Wathawurrung,,-38,144,wath1238,wth,13245,Wathawurrung,Pama-Nyungan,,,Macro-Pama-Nyungan,Kulinic,,,,,,,,,Australia,Australia,S Australia,Pacific
810,Western Desert (Ooldea),,-30.5,132,ngaa1240,ntj,96,Western Desert (Ooldea),Pama-Nyungan,,,Macro-Pama-Nyungan,Southwestern Pama-Nyungan,Wati,,,,,,,,Australia,Australia,S Australia,Pacific
811,Woiwurrung,,-37.5,145.5,woiw1237,wyi,,Wuywurrung,Pama-Nyungan,,,Macro-Pama-Nyungan,Kulinic,,,,,,,,,Australia,Australia,S Australia,Pacific
812,Womo,,-2.92,141.83,womo1238,wmx,,Womo,Macro-Skou,,,,Skou-Serra-Warapu,,Serra Hills,,,,,,not hg,Pacific,NG and Oceania,N Coast New Guinea,Pacific
813,Yaygir,,-29.67,153,yort1237,xyy,,Yaygir,Pama-Nyungan,,,Macro-Pama-Nyungan,Gumbaynggiric,,,,,,,,,Australia,Australia,S Australia,Pacific
814,Yiddish,,52,23,east2295,ydd,2603; 5438; 13539,Yiddish,Indo-European,,,Indo-Uralic,Germanic,West Germanic,,,,,,,,Eurasia,N-C Asia,Inner Asia,Eurasia
815,Yorta Yorta,,-36,146,yort1237,xyy,13248,Yorta Yorta,Pama-Nyungan,,,Macro-Pama-Nyungan,Yotayotic,,,,,,,,,Australia,Australia,S Australia,Pacific
817,Yurimangí,,3.83,-77,yuru1243,qic,,"Yurumanguí, Yurimangi, Yurimangí, Yurimanguí, Yurimangui, Yurumangui",Yurimangí,,,,,,,,,,,,,South America,S America,Andean,Americas
818,Ghotuo,,7.08,5.75,ghot1243,aaa,,Ghotuo,Benue-Congo,,Niger-Kordofanian,Niger-Congo,Edoid,,,,,,,,,Africa,Africa,African Savannah,Africa
819,Kotoko,,11.33,15.33,afad1236,aal,,Kotoko,Chadic,,,Afroasiatic,Biu-Mandara (Central Chadic),,,,,,,,,Africa,Africa,African Savannah,Africa
820,Abau,,-4,141.25,abau1245,aau,,Abau,Sepik,,,,,,,,,,,,not hg,Pacific,NG and Oceania,N Coast New Guinea,Pacific
821,Bankon,,4.42,9.58,bank1256,abb,,Bankon,Benue-Congo,,Niger-Kordofanian,Niger-Congo,Bantoid,Bantu (narrow),,,,,,,,Africa,Africa,African Savannah,Africa
822,Abenaki (Western),,44,-72.25,west2630,abe,3013; 2628; 7226,Abenaki (Western),Algic,,,,Algonquian,,,,,,,,hg,North America,E N America,E North America,Americas
823,Abidji,,5.67,-4.58,abid1235,abi,5713,Abidji,Kwa,,Niger-Kordofanian,Niger-Congo,,,,,,,,,,Africa,Africa,African Savannah,Africa
824,Abaza,,44,42,abaz1241,abq,6371; 13202,Abaza,West Caucasian,,,,Abkhazian-Ubykh,,,Abkhaz-Abaza,,Caucasus,,,,Eurasia,W and SW Eurasia,Greater Mesopotamia,Eurasia
825,Achagua,,4.42,-72.25,acha1250,aca,6172,Achagua,Arawakan,Maipurean,,,,,,,,,,,,South America,S America,NE South America,Americas
826,Achí,,15.17,-90.5,achi1256,acr,,"Achi,Achí",Mayan,,,,Quichean-Mamean (Eastern Maya),Quichean,,,,,,,,North America,C America,Mesoamerica,Americas
827,Aka-Biada,,11.67,92.5,akab1249,abj,,"Aka-Biada, Aka-Bea, Aka-Beada, Akabea",Great Andamanese,,,Andamanese,Great Andamanese,,,,,,,,hg,Eurasia,S/SE Asia,Southeast Asia,Eurasia
828,Achumawi,,41.5,-121,achu1247,acv,,Achumawi,Palaihninan,,,,,,,,,,,,hg,North America,W N America,Basin and Plains,Americas
829,Aka-Cari,,13.5,93,akac1240,aci,,Aka-Cari,Great Andamanese,,,Andamanese,Great Andamanese,,,,,,,,hg,Eurasia,S/SE Asia,Southeast Asia,Eurasia
830,Arabic (Iraqi),,33,44,meso1252,acm,,Arabic (Iraqi),Semitic,,,Afroasiatic,West Semitic,Central (West Semitic),South-Central Semitic,Arabic,,,,,,Africa,W and SW Eurasia,Greater Mesopotamia,Eurasia
831,Achang,,25,98.5,acha1249,acn,,Achang,Sino-Tibetan,,,,Lolo-Burmese,Burmish,,,,,,,,Eurasia,S/SE Asia,Southeast Asia,Eurasia
832,Achuar,,-3,-76,achu1248,acu,2335,Achuar,Jivaroan,,,,,,,,,,,,,South America,S America,NE South America,Americas
833,Arabic (Hijazi),,26,38,hija1235,acw,,Arabic (Hijazi),Semitic,,,Afroasiatic,West Semitic,Central (West Semitic),South-Central Semitic,Arabic,,,,,,Africa,W and SW Eurasia,Greater Mesopotamia,Eurasia
834,Arabic (Kormakiti),,35.25,33.5,cypr1248,acy,,"Arabic (Kormakiti), Arabic (Cypriot)",Semitic,,,Afroasiatic,West Semitic,Central (West Semitic),South-Central Semitic,Arabic,,,,,,Africa,W and SW Eurasia,Greater Mesopotamia,Eurasia
835,Adioukrou,,5.42,-4.58,adio1239,adj,2847; 5861; 6274; 5931; 5891; 5806,Adioukrou,Kwa,,Niger-Kordofanian,Niger-Congo,,,,,,,,,,Africa,Africa,African Savannah,Africa
836,Sign Language Adamorobe,,5.83,-0.17,adam1238,ads,,Sign Language Adamorobe,Sign Language Adamorobe,,,,,,,,,,,signed,,Africa,Africa,African Savannah,Africa
837,Adynyamathanha,,-30.5,139.5,adny1235,adt,,Adynyamathanha,Pama-Nyungan,,,Macro-Pama-Nyungan,Southwestern Pama-Nyungan,Yura,,,,,,,hg,Australia,Australia,S Australia,Pacific
838,Amdo,,35,100,amdo1237,adx,5341,Amdo,Sino-Tibetan,,,,Bodic,Tibetan,Eastern Kham Tibetan,,,,,,,Eurasia,N-C Asia,Inner Asia,Eurasia
839,Arabic (Tunisian),,36.75,10.25,tuni1259,aeb,2798,Arabic (Tunisian),Semitic,,,Afroasiatic,West Semitic,Central (West Semitic),South-Central Semitic,Arabic,,,,,,Africa,Africa,N Africa,Africa
840,Sign Language Argentinian,,-34,-63,arge1236,aed,,"Lengua de Señas Argentina,Sign Language Argentinian",Sign Language Argentinian,,,,,,,,,,,signed,,South America,S America,SE South America,Americas
841,Pa'a,,11,9.25,paaa1242,pqa,,Pa'a,Chadic,,,Afroasiatic,West Chadic,West - B (West Chadic),,,,,,,,Africa,Africa,African Savannah,Africa
842,Arabic (Gulf),,26,49,gulf1241,afb,13317,Arabic (Gulf),Semitic,,,Afroasiatic,West Semitic,Central (West Semitic),South-Central Semitic,Arabic,,,,,,Africa,W and SW Eurasia,Greater Mesopotamia,Eurasia
843,Arabic (Bahrain),,26,50.5,baha1259,abv,,Arabic (Bahrain),Semitic,,,Afroasiatic,West Semitic,Central (West Semitic),South-Central Semitic,Arabic,,,,,,Africa,W and SW Eurasia,Greater Mesopotamia,Eurasia
844,Afrikaans,,-31,22,afri1274,afr,2895; 7144; 3910; 13523; 2154; 6771; 13194,Afrikaans,Indo-European,,,Indo-Uralic,Germanic,West Germanic,,,,,,,,Eurasia,Africa,S Africa,
845,Defaka,,4.58,7.5,defa1248,afn,5923,Defaka,Ijoid,,Niger-Kordofanian,Macro-Niger-Congo,,,,,,,,,,Africa,Africa,African Savannah,Africa
846,Qafar,,12,42,afar1241,aar,3469; 2106; 3116; 3306; 3305; 6737,Qafar,Cushitic,,,Afroasiatic,Eastern Cushitic,,,,,,,,,Africa,Africa,Greater Abyssinia,Africa
847,Obokuitai,,-3,138,obok1239,afz,,Obokuitai,Lakes Plain,,,,Tariku,,,,,,,,not hg,Pacific,NG and Oceania,N Coast New Guinea,Pacific
848,Agarabi,,-6.17,146,agar1252,agd,,Agarabi,Eastern Highlands,,Trans New Guinea,East New Guinea Highlands,Kainantu,,,,,,,,,Pacific,NG and Oceania,Interior New Guinea,Pacific
849,Anggor,,-3.75,141.17,ango1254,agg,,Anggor,Senagi,,,,,,,,,,,,not hg,Pacific,NG and Oceania,N Coast New Guinea,Pacific
850,Lebeo,,1.75,25,ngel1238,agh,,Lebeo,Benue-Congo,,Niger-Kordofanian,Niger-Congo,Bantoid,Bantu (narrow),,,,,,,,Africa,Africa,S Africa,Africa
851,Angaatiha,,-7.22,146.25,anga1290,agm,,"Angaatiha, Langimar, Angataha, Angaatiya, Angaatiha, Angaataha",Angan,,,,,,,,,,,,,Pacific,NG and Oceania,Interior New Guinea,Pacific
852,Aghem,,6.67,10,aghe1239,agq,5785; 434,Aghem,Benue-Congo,,Niger-Kordofanian,Niger-Congo,Bantoid,Grassfields Bantu,,,,,,,,Africa,Africa,African Savannah,Africa
853,Aguaruna,,-5,-78,agua1253,agr,2347,Aguaruna,Jivaroan,,,,,,,,,,,,,South America,S America,NE South America,Americas
854,Agta (Central),,17.97,121.83,cent2084,agt,,Agta (Central),Austronesian,,,,Malayo-Polynesian,,,,,,,,hg,Eurasia,S/SE Asia,Oceania,Eurasia
855,Aguacatec,,15.42,-91.33,agua1252,agu,4005,Aguacatec,Mayan,,,,Quichean-Mamean (Eastern Maya),Mamean,,,,,,,,North America,C America,Mesoamerica,Americas
856,Aghul,,41.75,47.67,aghu1253,agx,,Aghul,Nakh-Daghestanian,,,,Daghestanian,Lezgian,Samurian (core Lezgian),Western Samurian,,Caucasus,,,,Eurasia,W and SW Eurasia,Greater Mesopotamia,Eurasia
857,Aghu,,-6.17,140.17,aghu1255,ahh,,Aghu,Macro-Ok,,,,Awyu-Dumut,,,,,,,,,Pacific,NG and Oceania,S New Guinea,Pacific
858,Aizi,,5.25,-4.5,apro1235,ahp,,Aizi,Kru,,Niger-Kordofanian,Niger-Congo,,,,,,,,,,Africa,Africa,African Savannah,Africa
859,Ahtna,,62,-145,ahte1237,aht,,Ahtna,Na-Dene,,,,Athabaskan,,,,,,,,hg,North America,W N America,Alaska-Oregon,Americas
860,Arosi,,-10.25,161.33,aros1241,aia,2633,Arosi,Austronesian,,,,Malayo-Polynesian,Oceanic,Southeast Solomonic,Longgu/Malaita/Makira,,,,,,Eurasia,NG and Oceania,Oceania,Pacific
861,Aynu,,39.5,76,ainu1251,aib,,Aynu,Turkic,,,Altaic,Common Turkic,Karluk (Southeastern Turkic),Uyghur,,,,,,,Eurasia,N-C Asia,Inner Asia,Eurasia
862,Amara,,-5.67,148.5,amar1272,aie,,Amara,Austronesian,,,,Malayo-Polynesian,Oceanic,Western Oceanic linkage,North New Guinea linkage,,,,,,Eurasia,NG and Oceania,N Coast New Guinea,Pacific
863,Neo-Aramaic (Assyrian),,36,41,assy1241,aii,6241; 2587; 2583,"Neo-Aramaic (Assyrian), Aisor",Semitic,,,Afroasiatic,West Semitic,Central (West Semitic),Aramaic,Aramaic,,,,,,Africa,W and SW Eurasia,Greater Mesopotamia,Eurasia
864,Neo-Aramaic (Arbel Jewish),,31.75,35,lish1245,aij,,Neo-Aramaic (Arbel Jewish),Semitic,,,Afroasiatic,West Semitic,Central (West Semitic),Aramaic,Aramaic,,,,,,Africa,W and SW Eurasia,Greater Mesopotamia,Eurasia
865,Aari,,6,36.58,aari1239,aiw,2578,Aari,Omotic,,,Afroasiatic,,,,,,,,,,Africa,Africa,Greater Abyssinia,Africa
866,Aja,,7.33,25.67,ajas1235,aja,13638,Aja,Kresh-Aja,,,Central Sudanic,,,,,,,,,,Africa,Africa,African Savannah,Africa
867,Ajie,,-21.33,165.5,ajie1238,aji,,"Houailou, Wailu, Ajië, AjiÎ, Aije",Austronesian,,,,Malayo-Polynesian,Oceanic,Southern Oceanic linkage,Southern Melanesian,,,,,,Eurasia,NG and Oceania,Oceania,Pacific
868,Arabic (Palestinian),,32,35.25,sout3123,ajp,3959,Arabic (Palestinian),Semitic,,,Afroasiatic,West Semitic,Central (West Semitic),South-Central Semitic,Arabic,,,,,,Africa,W and SW Eurasia,Greater Mesopotamia,Eurasia
869,Mpur,,-0.75,133.25,mpur1239,akc,2829,Mpur,Amberbakan-Kebar,,,,,,,,,,,,,Pacific,NG and Oceania,N Coast New Guinea,Pacific
870,Aklanon,,11.58,122.33,akla1241,akl,,Aklanon,Austronesian,,,,Malayo-Polynesian,Western Malayo-Polynesian non-clade,,,,,,,,Eurasia,S/SE Asia,Oceania,Eurasia
871,Araki,,-15.67,166.92,arak1252,akr,13357,Araki,Austronesian,,,,Malayo-Polynesian,Oceanic,Southern Oceanic linkage,North Vanuatu Linkage,,,,,,Eurasia,NG and Oceania,Oceania,Pacific
872,Akhvakh,,42.33,46.33,akhv1239,akv,13013; 13793; 13700; 13902; 11115,Akhvakh,Nakh-Daghestanian,,,,Daghestanian,Avar-Andic,Andic,,,Caucasus,,,,Eurasia,W and SW Eurasia,Greater Mesopotamia,Eurasia
873,Aka-Kede,,12.75,92.75,akak1252,akx,,Aka-Kede,Great Andamanese,,,Andamanese,Great Andamanese,,,,,,,,hg,Eurasia,S/SE Asia,Southeast Asia,Eurasia
875,Alladian,,5.17,-4.33,alla1248,ald,,Alladian,Kwa,,Niger-Kordofanian,Niger-Congo,,,,,,,,,,Africa,Africa,African Savannah,Africa
876,Algonquin,,46,-77,algo1255,alq,2180; 2237; 3024; 2320; 3801; 6510; 2241; 2986; 6198; 3011; 2179,Algonquin,Algic,,,,Algonquian,,,,,,,,hg,North America,E N America,E North America,Americas
877,Larike,,-3.75,127.92,lari1255,alo,2856; 6322; 6309,Larike,Austronesian,,,,Malayo-Polynesian,Central Malayo-Polynesian non-clade,Central Maluku,,,,,,,Eurasia,NG and Oceania,Oceania,Pacific
878,Alune,,-3,128.33,alun1238,alp,2822,Alune,Austronesian,,,,Malayo-Polynesian,Central Malayo-Polynesian non-clade,Central Maluku,,,,,,,Eurasia,NG and Oceania,Oceania,Pacific
879,Alutor,,61,165,alut1245,alr,4045; 13241; 2531; 3967,Alutor,Chukchi-Kamchatkan,,,,Chukotkan,Southern Chukotkan,,,,,,,hg,Eurasia,N-C Asia,N Coast Asia,Eurasia
880,Altai (Southern),,51,87,sout2694,alt,3548; 3552,Altai (Southern),Turkic,,,Altaic,Common Turkic,Northern Turkish,Siberian,,,,,,,Eurasia,N-C Asia,Inner Asia,Eurasia
881,'Are'are,,-9.25,161.17,area1240,alu,,'Are'are,Austronesian,,,,Malayo-Polynesian,Oceanic,Southeast Solomonic,Longgu/Malaita/Makira,,,,,,Eurasia,NG and Oceania,Oceania,Pacific
882,Amis,,23.33,121.33,amis1246,ami,,Amis,Austronesian,,,,East Formosan,,,,,,,,,Eurasia,S/SE Asia,Oceania,Eurasia
883,Alyawarra,,-22.5,135,alya1239,aly,13254,Alyawarra,Pama-Nyungan,,,Macro-Pama-Nyungan,Arandic,,,,,,,,hg,Australia,Australia,S Australia,Pacific
884,Amahuaca,,-10.5,-72.5,amah1246,amc,13315; 2359; 3671,Amahuaca,Pano-Tacanan,,,,Panoan,,,,,,,,,South America,S America,NE South America,Americas
885,Amuesha,,-10.5,-75.42,yane1238,ame,2340,"Amuesha, Yanesha'",Arawakan,Maipurean,,,,,,,,,,,,South America,S America,Andean,Americas
886,Hamer,,5,36.5,hame1242,amf,3113; 3112; 13100,Hamer,Omotic,,,Afroasiatic,,,,,,,,,,Africa,Africa,Greater Abyssinia,Africa
887,Ambai,,-1.83,136.5,amba1265,amk,,Ambai,Austronesian,,,,Malayo-Polynesian,South Halmahera-Western New Guinea (SHWNG),,,,,,,,Eurasia,NG and Oceania,N Coast New Guinea,Pacific
888,Amo,,10.33,8.67,amoo1242,amo,,Amo,Benue-Congo,,Niger-Kordofanian,Niger-Congo,Kainji,,,,,,,,,Africa,Africa,African Savannah,Africa
889,Amarakaeri,,-12.5,-70.5,amar1274,amr,2345,Amarakaeri,Harakmbut,"Tuyoneri, Harakmbut",,,,,,,,,,,not hg,South America,S America,NE South America,Americas
890,Amuzgo,,16.83,-98,guer1243,amu,,Amuzgo,Otomanguean,Oto-Manguean,,,,,,,,,,,,North America,C America,Mesoamerica,Americas
891,Emmi,,-13.5,130,mara1386,zmr,,Emmi,Western Daly,,,,,,,,,,,,,Australia,Australia,N Australia,Pacific
892,Angas,,9.5,9.5,ngas1240,anc,5848,Angas,Chadic,,,Afroasiatic,West Chadic,West - A (West Chadic),,Bole-Angas group,,,,,,Africa,Africa,African Savannah,Africa
893,Xârâcùù,,-21.67,166,xara1244,ane,2640,"Xaracuu, Xârâcùù, Canala",Austronesian,,,,Malayo-Polynesian,Oceanic,Southern Oceanic linkage,Southern Melanesian,,,,,,Eurasia,NG and Oceania,Oceania,Pacific
894,Nend,,-5,144.92,nend1239,anh,,Nend,Madang,,Trans New Guinea,,Kalamic-South Adelbert,South Adelbert,,,,,,,,Pacific,NG and Oceania,N Coast New Guinea,Pacific
895,Andi,,42.79,46.27,andi1255,ani,,Andi,Nakh-Daghestanian,,,,Daghestanian,Avar-Andic,Andic,,,Caucasus,,,,Eurasia,W and SW Eurasia,Greater Mesopotamia,Eurasia
896,Goemai,,8.67,9.75,goem1240,ank,,Goemai,Chadic,,,Afroasiatic,West Chadic,West - A (West Chadic),,Bole-Angas group,,,,,,Africa,Africa,African Savannah,Africa
897,Obolo,,4.58,7.83,obol1243,ann,5925; 5866; 6036; 5928; 6046,Obolo,Benue-Congo,,Niger-Kordofanian,Niger-Congo,Cross River,,,,,,,,,Africa,Africa,African Savannah,Africa
898,Andoke,,-0.67,-72,ando1256,ano,,"Andoke, Andoque, Cho'oje, Patsiahé",Andoke,,,,,,,,,,,,not hg,South America,S America,NE South America,Americas
899,Jarawa (Andamans),,12,92.58,jara1245,anq,13448; 13584; 13629; 6367,Jarawa (Andamans),Jarawa Andamanese,,,Andamanese,,,,,,,,,hg,Eurasia,S/SE Asia,Southeast Asia,Eurasia
900,Anywa,,8,33.5,anua1242,anu,,Anywa,Nilotic,,Core Nilo-Saharan,Eastern Sudanic,Western Nilotic,Lwo,Northern Lwo,,,,,,,Africa,Africa,Greater Abyssinia,Africa
901,Anyi,,7,-3.5,anyi1245,any,2848; 6007; 5993,Anyi,Kwa,,Niger-Kordofanian,Niger-Congo,Potou-Tano,,,,,,,,,Africa,Africa,African Savannah,Africa
902,Angolar,,0.25,6.5,ango1258,aoa,,Angolar,Angolar,,,,,,,,creole,,,,,Africa,Africa,S Africa,Africa
903,Anindilyakwa,,-14,136.5,anin1240,aoi,,Anindilyakwa,Anindilyakwa,,,,,,,,,,,,hg,Australia,Australia,N Australia,Pacific
904,Ömie,,-9.05,148.08,omie1241,aom,,"Omie,Ömie",Koiarian,,Trans New Guinea,Southeast Papuan,Baraic,,,,,,,,not hg,Pacific,NG and Oceania,S New Guinea,Pacific
905,Apalaí,,0,-54,apal1257,apy,3676,"Apalai, Wayu, Apalaí",Cariban,Carib,,,,,,,,,,,,South America,S America,NE South America,Americas
906,Sa'a,,-9.62,161.45,saaa1240,apb,,Sa'a,Austronesian,,,,Malayo-Polynesian,Oceanic,Southeast Solomonic,Longgu/Malaita/Makira,,,,,,Eurasia,NG and Oceania,Oceania,Pacific
907,Arabic (North Levantine Spoken),,33.75,36,nort3139,apc,4093; 6655,Arabic (North Levantine Spoken),Semitic,,,Afroasiatic,West Semitic,Central (West Semitic),South-Central Semitic,Arabic,,,,,,Africa,W and SW Eurasia,Greater Mesopotamia,Eurasia
908,Athpare,,27,87.33,athp1241,aph,932,"Athpare, Athpariya, Ath Paharia Rai, Athpare_Rai",Sino-Tibetan,,,,Kiranti,Central-Eastern Kiranti,Greater Eastern Kiranti,Yakkha-Limbu,,Himalaya,,,,Eurasia,S/SE Asia,Indic,Eurasia
909,Apache (Jicarilla),,36.58,-104,jica1244,apj,,Apache (Jicarilla),Na-Dene,,,,Athabaskan,,,,,,,,hg,North America,W N America,Basin and Plains,Americas
910,Apache (Chiricahua),,33.25,-108,mesc1238,apm,,Apache (Chiricahua),Na-Dene,,,,Athabaskan,,,,,,,,hg,North America,W N America,Basin and Plains,Americas
911,Apinayé,,-5.5,-48,apin1244,apn,6557; 6758,"Apinaye, Wayu, Apinayé",Macro-Ge,,,,Ge,Amazonian Ge,Northern Ge,,,,,,not hg,South America,S America,NE South America,Americas
912,A-Pucikwar,,12.17,92.83,apuc1241,apq,,A-Pucikwar,Great Andamanese,,,Andamanese,Great Andamanese,,,,,,,,hg,Eurasia,S/SE Asia,Southeast Asia,Eurasia
913,Arop-Lokep,,-5.38,147.05,arop1243,apr,2610,"Arop-Lokep, Lukep, Pono",Austronesian,,,,Malayo-Polynesian,Oceanic,Western Oceanic linkage,North New Guinea linkage,,,,,,Eurasia,NG and Oceania,N Coast New Guinea,Pacific
914,Apache (Western),,33.75,-110,west2615,apw,3922; 5431; 6338; 2008,Apache (Western),Na-Dene,,,,Athabaskan,,,,,,,,hg,North America,W N America,Basin and Plains,Americas
915,Ampeeli,,-6.75,146.08,safe1240,apz,,"Ampeeli, Ambari, Ampale, Ampeeli-Wojokeso, Ampele, Safeyoka",Angan,,,,,,,,,,,,,Pacific,NG and Oceania,Interior New Guinea,Pacific
916,Akawaio,,6,-59.5,akaw1239,ake,2777,Akawaio,Cariban,Carib,,,,,,,,,,,not hg,South America,S America,NE South America,Americas
917,Archi,,42.07,46.83,arch1244,aqc,13241; 13672; 6077; 2101; 2479,Archi,Nakh-Daghestanian,,,,Daghestanian,Lezgian,Archi,,,Caucasus,,,,Eurasia,W and SW Eurasia,Greater Mesopotamia,Eurasia
918,Arabana,,-28.25,136.25,arab1267,ard,13253,Arabana,Pama-Nyungan,,,Macro-Pama-Nyungan,Karnic,,,,,,,,hg,Australia,Australia,S Australia,Pacific
919,Arrernte (Western),,-24,132.5,west2441,are,,Arrernte (Western),Pama-Nyungan,,,Macro-Pama-Nyungan,Arandic,,,,,,,,hg,Australia,Australia,S Australia,Pacific
921,Arikara,,45.5,-100.5,arik1262,ari,,Arikara,Caddoan,,,,,,,,,,,,,North America,E N America,Basin and Plains,Americas
922,Arabela,,-2,-75.17,arab1268,arl,2375,Arabela,Zaparoan,,,,,,,,,,,,not hg,South America,S America,NE South America,Americas
923,Arapaho,,40,-103,arap1274,arp,2865; 6429; 13375; 6743; 5417; 3237; 3800,Arapaho,Algic,,,,Algonquian,,,,,,,,hg,North America,E N America,Basin and Plains,Americas
924,Karó (Arára),,-10.33,-62,karo1305,arr,,Karó (Arára),Tupian,,,,,,,,,,,,,South America,S America,NE South America,Americas
925,Rikbaktsa,,-11.83,-57.5,rikb1245,rkb,,Rikbaktsa,Macro-Ge,,,,Rikbaktsa,,,,,,,,hg,South America,S America,NE South America,Americas
926,Arbore,,5,36.75,arbo1245,arv,5909,Arbore,Cushitic,,,Afroasiatic,Eastern Cushitic,,,,,,,,,Africa,Africa,Greater Abyssinia,Africa
927,Lokono,,5.5,-55.17,araw1276,arw,6154; 7168; 7244,"Arawak, Lokono",Arawakan,,,,Caribbean,,,,,,,,,South America,S America,NE South America,Americas
928,Arabic (Moroccan),,34,-6,moro1292,ary,4105,Arabic (Moroccan),Semitic,,,Afroasiatic,West Semitic,Central (West Semitic),South-Central Semitic,Arabic,,,,,,Africa,Africa,N Africa,Africa
929,Pare,,-4,36.5,asut1235,asa,5793; 6913,"Pare, Asu, Athu, Casu, Chasu, Chiasu, Pare",Benue-Congo,,Niger-Kordofanian,Niger-Congo,Bantoid,Bantu (narrow),,,,,,,not hg,Africa,Africa,S Africa,Africa
930,Sign Language American,,39,-78,amer1248,ase,,Sign Language American,Sign Language American,,,,,,,,,,,signed,,North America,E N America,E North America,Americas
931,Auslan,,-30,145,aust1271,asf,,Auslan,Auslan,,,,,,,,,,,signed,,Australia,Australia,S Australia,Pacific
932,Tocantins Asurini,,-3.5,-49.5,toca1235,asu,,"Asurini, Asuriní, Tocantins Asurini",Tupian,,,,Tupi-Guaraní,,,,,,,,,South America,S America,NE South America,Americas
933,Aralle-Tabulahan,,-2.75,119.25,aral1243,atq,,Aralle-Tabulahan,Austronesian,,,,Malayo-Polynesian,Western Malayo-Polynesian non-clade,,,,,,,,Eurasia,NG and Oceania,Oceania,Pacific
934,Atsugewi,,40.75,-121,atsu1245,atw,,Atsugewi,Palaihninan,,,,,,,,,,,,hg,North America,W N America,California,Americas
935,Anejom,,-20.2,169.8,anei1239,aty,6300; 3578; 2638,"Anejom, Aneityum",Austronesian,,,,Malayo-Polynesian,Oceanic,Southern Oceanic linkage,Southern Melanesian,,,,,,Eurasia,NG and Oceania,Oceania,Pacific
936,Asturian,,43.25,-6,astu1245,ast,,Asturian,Indo-European,,,Indo-Uralic,Italic-Celtic,Italic,,,,,,,,Eurasia,W and SW Eurasia,Europe,Eurasia
937,Aulua,,-16.33,167.67,aulu1238,aul,,Aulua,Austronesian,,,,Malayo-Polynesian,Oceanic,Southern Oceanic linkage,Central Vanuatu linkage,,,,,,Eurasia,NG and Oceania,Oceania,Pacific
938,One,,-3.25,141.92,molm1235,aun,,One,Torricelli,,,Torricelli-Lower Sepik,,,,,,,,,hg,Pacific,NG and Oceania,N Coast New Guinea,Pacific
939,Awyi,,-2.92,140.58,awyi1241,auw,,Awyi,Border,,,,Taikat,,,,,,,,not hg,Pacific,NG and Oceania,N Coast New Guinea,Pacific
940,Auyana,,-6.5,145.75,awiy1238,auy,,"Auyana, Awiyaana",Eastern Highlands,,Trans New Guinea,East New Guinea Highlands,Kainantu,,,,,,,,,Pacific,NG and Oceania,Interior New Guinea,Pacific
941,Avatime,,6.83,0.42,avat1244,avn,5728; 2415; 5731,Avatime,Kwa,,Niger-Kordofanian,Niger-Congo,Ka-Togo,,,,,,,,,Africa,Africa,African Savannah,Africa
942,Avar,,42.54,46.7,avar1256,ava,13241,"Avar, Avaro, Avari",Nakh-Daghestanian,,,,Daghestanian,Avar-Andic,Avar,,,Caucasus,,,,Eurasia,W and SW Eurasia,Greater Mesopotamia,Eurasia
943,Au,,-3.58,142.08,auuu1241,avt,,Au,Torricelli,,,Torricelli-Lower Sepik,Wapei-Palei,,,,,,,,not hg,Pacific,NG and Oceania,N Coast New Guinea,Pacific
944,Avokaya,,4.67,30,avok1242,avu,2783; 7139,Avokaya,Eastern Central Sudanic,,,Central Sudanic,Moru-Madi,,,,,,,,,Africa,Africa,African Savannah,Africa
945,Awa,,-6.67,145.75,awap1236,awb,,Awa,Eastern Highlands,,Trans New Guinea,East New Guinea Highlands,Kainantu,,,,,,,,,Pacific,NG and Oceania,Interior New Guinea,Pacific
946,Awadhi,,27,81.5,awad1243,awa,,Awadhi,Indo-European,,,Indo-Uralic,Indo-Iranian,Indo-Aryan,Central Indo-Aryan,,,,,,,Eurasia,S/SE Asia,Indic,Eurasia
947,Awin,,-5.75,141.42,aeky1238,awi,,Awin,Awin-Pare,,,,,,,,,,,,,Pacific,NG and Oceania,S New Guinea,Pacific
948,Awngi,,10.83,36.67,awng1244,awn,2592,"Awngi, Agau, Agaw, Agew, Agow, Awawar, Awi, Awiya, Damot, Kwollanyoch, Dialects: Kunfal (Kumfel, Kunfäl, Kunfel), Kemantney",Cushitic,,,Afroasiatic,Central Cushitic,,,,,,,,,Africa,Africa,Greater Abyssinia,Africa
949,Aka,,2.67,16.25,yaka1272,axk,,Aka,Benue-Congo,,Niger-Kordofanian,Niger-Congo,Bantoid,Bantu (narrow),,,,,,,hg,Africa,Africa,S Africa,Africa
951,Arabic (Eastern Libyan),,32,22,liby1240,ayl,,Arabic (Eastern Libyan),Semitic,,,Afroasiatic,West Semitic,Central (West Semitic),South-Central Semitic,Arabic,,,,,,Africa,Africa,N Africa,Africa
