LID,Glottocode,Language,CaseMarkerMorphemeType,TenseMarkerMorphemeType,NegationMarkerMorphemeType,NounPluralMarkerMorphemeType,CaseMarkerIsPersonPortmanteau,TenseMarkerIsPersonPortmanteau,NegationMarkerIsPersonPortmanteau,NounPluralMarkerIsPersonPortmanteau,CaseMarkerHostRestriction,TenseMarkerHostRestriction,NegationMarkerHostRestriction,NounPluralMarkerHostRestriction,CaseMarkerFusion,TenseMarkerFusion,NegationMarkerFusion,NounPluralMarkerFusion,CaseMarkerFusionBinned6,TenseMarkerFusionBinned6,NegationMarkerFusionBinned6,NounPluralMarkerFusionBinned6,CaseMarkerFusionIsIsolating,TenseMarkerFusionIsIsolating,NegationMarkerFusionIsIsolating,NounPluralMarkerFusionIsIsolating,CaseMarkerFusionIsNonlinear,TenseMarkerFusionIsNonlinear,NegationMarkerFusionIsNonlinear,NounPluralMarkerFusionIsNonlinear,CaseMarkerFusionIsReduplicative,TenseMarkerFusionIsReduplicative,NegationMarkerFusionIsReduplicative,NounPluralMarkerFusionIsReduplicative,CaseMarkerFusionIsTonal,TenseMarkerFusionIsTonal,NegationMarkerFusionIsTonal,NounPluralMarkerFusionIsTonal,CaseMarkerStemFlexivity,TenseMarkerStemFlexivity,NegationMarkerStemFlexivity,NounPluralMarkerStemFlexivity,CaseMarkerFormativeFlexivity,TenseMarkerFormativeFlexivity,NegationMarkerFormativeFlexivity,NounPluralMarkerFormativeFlexivity,CaseMarkerPosition,TenseMarkerPosition,NegationMarkerPosition,NounPluralMarkerPosition,CaseMarkerPositionBinned4,TenseMarkerPositionBinned4,NegationMarkerPositionBinned4,NounPluralMarkerPositionBinned4,CaseMarkerPositionBinned5,TenseMarkerPositionBinned5,NegationMarkerPositionBinned5,NounPluralMarkerPositionBinned5,CaseMarkerHasPreposedExponent,TenseMarkerHasPreposedExponent,NegationMarkerHasPreposedExponent,NounPluralMarkerHasPreposedExponent,CaseMarkerHasPreposedDefaultExponent,TenseMarkerHasPreposedDefaultExponent,NegationMarkerHasPreposedDefaultExponent,NounPluralMarkerHasPreposedDefaultExponent,CaseMarkerHasPostposedExponent,TenseMarkerHasPostposedExponent,NegationMarkerHasPostposedExponent,NounPluralMarkerHasPostposedExponent,CaseMarkerHasMultipleExponents,TenseMarkerHasMultipleExponents,NegationMarkerHasMultipleExponents,NounPluralMarkerHasMultipleExponents,CaseMarkerHasMultipleDefaultExponents,TenseMarkerHasMultipleDefaultExponents,NegationMarkerHasMultipleDefaultExponents,NounPluralMarkerHasMultipleDefaultExponents,CaseMarkerBehavior,TenseMarkerBehavior,NegationMarkerBehavior,NounPluralMarkerBehavior,CaseMarkerBehaviorBinned4,TenseMarkerBehaviorBinned4,NegationMarkerBehaviorBinned4,NounPluralMarkerBehaviorBinned4,CaseMarkerBehaviorIsSpreading,TenseMarkerBehaviorIsSpreading,NegationMarkerBehaviorIsSpreading,NounPluralMarkerBehaviorIsSpreading,CaseMarkerExpressedCategoriesCount,TenseMarkerExpressedCategoriesCount,NegationMarkerExpressedCategoriesCount,NounPluralMarkerExpressedCategoriesCount,CaseMarkerExpressesMultipleCategories,TenseMarkerExpressesMultipleCategories,NegationMarkerExpressesMultipleCategories,NounPluralMarkerExpressesMultipleCategories
198,naka1260,Nakkara,,,formative,,FALSE,,FALSE,,restricted,,restricted,,,,isolating,,,,isolating,,,,TRUE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,none,,,,prae,,,,prae,,,,prae,,FALSE,,TRUE,,FALSE,,TRUE,,,,FALSE,,,,FALSE,,,,FALSE,,,,inert,,,,,,,,FALSE,,1,,1,,FALSE,,FALSE,
566,seme1247,Semelai,,,formative,,,,FALSE,,,,restricted,,,,isolating,,,,isolating,,,,TRUE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,none,,,,prae,,,,prae,,,,prae,,,,TRUE,,,,TRUE,,,,FALSE,,,,FALSE,,,,FALSE,,,,inert,,,,,,,,FALSE,,,,1,,,,FALSE,
126,kate1253,Kâte,,,formative,,,,FALSE,FALSE,,,restricted,,,,isolating,isolating,,,isolating,isolating,,,TRUE,TRUE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,none,,,,none,,,,prae,,,,prae,,,,prae,,,,TRUE,,,,TRUE,,,,FALSE,,,,FALSE,,,,FALSE,,,,inert,,,,,,,,FALSE,,,,1,0,,,FALSE,FALSE
481,svan1243,Svan,formative,,formative,,FALSE,,FALSE,,restricted,,restricted,,concatenative,,isolating,,concatenative,,isolating,,FALSE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,none,,,,lex-based,,,,post,,prae,,post,,prae,,post,,prae,,FALSE,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,stacking,,inert,,spreading,,,,TRUE,,FALSE,,1,,1,,FALSE,,FALSE,
608,mari1278,Mari,,,PoSWd,,,,FALSE,,,,restricted,,,,isolating,,,,isolating,,,,TRUE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,prae,,,,prae,,,,prae,,,,TRUE,,,,TRUE,,,,FALSE,,,,FALSE,,,,FALSE,,,,inert,,,,,,,,FALSE,,,,1,,,,FALSE,
25,nucl1235,Armenian (Eastern),formative,,formative,,FALSE,,FALSE,,restricted,,restricted,,concatenative,,concatenative,,concatenative,,concatenative,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,none,,,,lex-based,,,,post,,prae,,post,,prae,,post,,prae,,FALSE,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,final,,inert,,final,,,,FALSE,,FALSE,,1,,1,,FALSE,,FALSE,
326,paez1247,Paez,,,formative,,,,FALSE,FALSE,,,restricted,restricted,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,inert,,,,,,,,FALSE,,,,1,0,,,FALSE,FALSE
44,carn1240,Car,,,formative,,,,FALSE,FALSE,,,restricted,restricted,,,isolating_or_concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,prae,,,,prae,,,,prae,,,,TRUE,,,,TRUE,,,,FALSE,,,,FALSE,,,,FALSE,,,,on head,,,,on head,,,,FALSE,,,,0,0,,,FALSE,FALSE
155,lakk1252,Lak,formative,,formative,,FALSE,,FALSE,,restricted,,restricted,,concatenative,,concatenative,,concatenative,,concatenative,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,lex-based,,none,,none,,none,,post,,prae,,post,,prae,,post,,prae,,FALSE,,TRUE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,final,,inert,,final,,,,FALSE,,FALSE,,1,,1,,FALSE,,FALSE,
538,east2342,Kayah Li (Eastern),,,formative,,FALSE,,FALSE,FALSE,restricted,,restricted,restricted,,,isolating,,,,isolating,,,,TRUE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,none,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,final,,,,final,,,,FALSE,,0,,1,0,FALSE,,FALSE,FALSE
413,khin1240,Xinalug,formative,,formative,,FALSE,,FALSE,,restricted,,restricted,,concatenative,,concatenative,,concatenative,,concatenative,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,none,,none,,none,,none,,post,,post,,post,,post,,post,,post,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,final,,inert,,final,,,,FALSE,,FALSE,,1,,1,,FALSE,,FALSE,
23,stan1318,Arabic,formative,,formative,,FALSE,,FALSE,,restricted,,restricted,,concatenative,,concatenative,,concatenative,,concatenative,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,none,,,,lex-based,,,,,,prae (circum),,,,prae,,,,prae,,,,TRUE,,,,TRUE,,,,FALSE,,,,TRUE,,,,FALSE,,spreading,,inert,,spreading,,,,TRUE,,FALSE,,1,,1,,FALSE,,FALSE,
565,onaa1245,Selknam,,,formative,,,,FALSE,,,,restricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,lex-based,,,,prae,,,,prae,,,,prae,,,,TRUE,,,,TRUE,,,,FALSE,,,,FALSE,,,,FALSE,,,,inert,,,,,,,,FALSE,,,,1,,,,FALSE,
477,maca1260,Maká,,,formative,formative,,,FALSE,FALSE,,,restricted,,,,isolating,concatenative,,,isolating,concatenative,,,TRUE,FALSE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,none,,,,none,,,,prae,post,,,prae,post,,,prae,post,,,TRUE,FALSE,,,TRUE,FALSE,,,FALSE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,,spreading,,,,spreading,,,,TRUE,,,1,1,,,FALSE,FALSE
398,wapp1239,Wappo,,,formative,formative,,,FALSE,FALSE,,,restricted,restricted,,,concatenative,concatenative_and_reduplicative,,,concatenative,concatenative,,,FALSE,FALSE,,,TRUE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE,,,none,,,,none,,,,post,post,,,post,post,,,post,post,,,FALSE,FALSE,,,FALSE,FALSE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,inert,inert,,,,,,,FALSE,FALSE,,,1,1,,,FALSE,FALSE
338,quil1240,Quileute,,,PoSWd,formative,,,FALSE,FALSE,,,restricted,,,,isolating,reduplicative,,,isolating,reduplicative,,,TRUE,FALSE,,,TRUE,FALSE,,,FALSE,TRUE,,,FALSE,FALSE,,,none,,,,none,,,,prae,prae,,,prae,prae,,,prae,prae,,,TRUE,TRUE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,FALSE,,,initial,inert,,,initial,,,,FALSE,FALSE,,,1,1,,,FALSE,FALSE
317,nuuc1236,Nuuchahnulth,,,formative,formative,FALSE,,FALSE,FALSE,restricted,,restricted,,,,concatenative,concatenative,,,concatenative,concatenative,,,FALSE,FALSE,,,TRUE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,none,,,,none,,,,prae,post,,,prae,post,,,prae,post,,,TRUE,FALSE,,,TRUE,FALSE,,,FALSE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,inert,,,,,,,,FALSE,,0,,1,1,FALSE,,FALSE,FALSE
152,kwak1269,Kwakwala,formative,,PoSWd,formative,FALSE,,FALSE,FALSE,restricted,,restricted,,concatenative,,isolating,reduplicative,concatenative,,isolating,reduplicative,FALSE,,TRUE,FALSE,TRUE,,TRUE,FALSE,FALSE,,FALSE,TRUE,FALSE,,FALSE,FALSE,none,,none,,none,,none,,post,,prae,prae,post,,prae,prae,post,,prae,prae,FALSE,,TRUE,TRUE,FALSE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,initial,,initial,,initial,,initial,,FALSE,,FALSE,,1,,1,1,FALSE,,FALSE,FALSE
116,itel1242,Itelmen,,,formative,,FALSE,,FALSE,,restricted,,restricted,,,,isolating_then_concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,none,,none,,none,,none,,,,circum,,,,in/simul,,,,simul,,,,TRUE,,,,TRUE,,,,FALSE,,,,TRUE,,,,TRUE,,,,inert,,,,,,,,FALSE,,1,,1,,FALSE,,FALSE,
359,sulk1246,Sulka,,,formative,,FALSE,,FALSE,,restricted,,restricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,none,,none,,none,,cat-based,,,,prae,,,,prae,,,,prae,,,,TRUE,,,,TRUE,,,,FALSE,,,,FALSE,,,,FALSE,,,,inert,,,,,,,,FALSE,,1,,1,,FALSE,,FALSE,
661,djee1236,Ndjebbana,,,,,FALSE,,FALSE,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,circum,,,,in/simul,,,,simul,,,,TRUE,,,,TRUE,,,,FALSE,,,,TRUE,,,,TRUE,,,,,,,,,,,,,,0,,1,,FALSE,,FALSE,
656,koro1312,Korowai,formative,,formative,,FALSE,,FALSE,,restricted,,restricted,,concatenative,,concatenative,,concatenative,,concatenative,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,,,none,,,,none,,,,circum,,,,in/simul,,,,simul,,,,TRUE,,,,TRUE,,,,FALSE,,,,TRUE,,,,TRUE,,,,inert,,,,,,,,FALSE,,1,,1,,FALSE,,FALSE,
578,muru1274,Witoto,formative,,formative,formative,FALSE,,FALSE,FALSE,restricted,,restricted,,concatenative,,concatenative,concatenative,concatenative,,concatenative,concatenative,FALSE,,FALSE,FALSE,TRUE,,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,none,,none,,none,,none,,post,,post,post,post,,post,post,post,,post,post,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,final,,inert,,final,,,,FALSE,,FALSE,,1,,1,1,FALSE,,FALSE,FALSE
416,yank1247,Yankunytjara,formative,,formative,,FALSE,,FALSE,,restricted,,semi-restricted,,concatenative,,concatenative_default_or_isolating,,concatenative,,concatenative,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,none,,none,,lex-based,,none,,post,,post,,post,,post,,post,,post,,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,final,,inert,,final,,,,FALSE,,FALSE,,1,,1,,FALSE,,FALSE,
397,waor1240,Waorani,,,formative,,,,FALSE,,,,restricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,none,,,,prae,,,,prae,,,,prae,,,,TRUE,,,,TRUE,,,,FALSE,,,,FALSE,,,,FALSE,,,,inert,,,,,,,,FALSE,,,,1,,,,FALSE,
509,papa1238,Totonac (Papantla),,,formative,,,,FALSE,,,,restricted,,,,isolating,,,,isolating,,,,TRUE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,none,,,,prae,,,,prae,,,,prae,,,,TRUE,,,,TRUE,,,,FALSE,,,,FALSE,,,,FALSE,,,,initial,,,,initial,,,,FALSE,,,,1,,,,FALSE,
373,tera1251,Tera,formative,formative,,formative,FALSE,FALSE,,FALSE,restricted,,,,suppletive,isolating,,concatenative,stem,isolating,,concatenative,FALSE,TRUE,,FALSE,FALSE,TRUE,,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,,FALSE,none,,,,none,,,,,prae,,post,,prae,,post,,prae,,post,,TRUE,,FALSE,,TRUE,,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,,,inert,,,,,,,,FALSE,1,1,,0,FALSE,FALSE,,FALSE
918,arab1267,Arabana,formative,,,,FALSE,,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,,FALSE,,,
686,daha1245,Dahalo,formative,formative,formative,,FALSE,FALSE,FALSE,,restricted,,,,isolating,isolating,isolating,,isolating,isolating,isolating,,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,,none,none,,,none,none,,,post,post,post,,post,post,post,,post,post,post,,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,,,flexible,flexible,,,,,,,FALSE,FALSE,,1,1,1,,FALSE,FALSE,FALSE,
352,shua1257,Shuar,,,,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,FALSE
207,nara1262,Nera,,,,formative,,,,FALSE,,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,lex-based,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,inert,,,,,,,,FALSE,,,,1,,,,FALSE
612,cent2128,Yup’ik (Siberian),formative,,,formative,FALSE,,,FALSE,restricted,,,,concatenative,,,concatenative,concatenative,,,concatenative,FALSE,,,FALSE,TRUE,,,TRUE,FALSE,,,FALSE,FALSE,,,FALSE,none,,,lex-based,none,,,,post,,,post,post,,,post,post,,,post,FALSE,,,FALSE,FALSE,,,FALSE,TRUE,,,TRUE,FALSE,,,FALSE,FALSE,,,FALSE,inert,,,,,,,,FALSE,,,,2,,,4,TRUE,,,TRUE
665,yana1271,Yana,,,,formative,,,,FALSE,,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,in/post,,,,split,,,,split,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,inert,,,,,,,,FALSE,,,,1,,,,FALSE
194,muin1242,Muinane,,,,formative,,,,FALSE,,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,lex-based,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,inert,,,,,,,,FALSE,,,,0,,,,FALSE
687,hopi1249,Hopi,formative,,,formative,FALSE,,,FALSE,semi-restricted,,,restricted,concatenative,,,concatenative_and_reduplicative,concatenative,,,concatenative,FALSE,,,FALSE,TRUE,,,FALSE,FALSE,,,FALSE,FALSE,,,FALSE,,,,,,,,lex-based,post,,,in/post,post,,,split,post,,,split,FALSE,,,FALSE,FALSE,,,FALSE,TRUE,,,TRUE,FALSE,,,FALSE,FALSE,,,FALSE,,,,,,,,,,,,,1,,,1,FALSE,,,FALSE
688,cora1260,Cora,,,,formative,,,,FALSE,,,,restricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,lex-based,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,0,,,,FALSE
689,lowl1265,Rarámuri,,,,formative,,,,FALSE,,,,,,,,ablaut,,,,stem,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE
606,naro1249,Nharo,,formative,,,FALSE,FALSE,,,restricted,,,,,isolating,,,,isolating,,,,TRUE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,FALSE,FALSE,,
692,nucl1327,Limilngan,,formative,,,FALSE,FALSE,,FALSE,restricted,,,restricted,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,0,2,,0,FALSE,TRUE,,FALSE
655,gunw1252,Mayali,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,FALSE,,,
658,yany1243,Yanyuwa,formative,,,,FALSE,,,,restricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,final,,,,final,,,,FALSE,,,,1,,,,FALSE,,,
82,gaga1251,Gaagudju,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,FALSE,,,
490,dann1241,Dan,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,FALSE,,,
404,warl1254,Warlpiri,formative,,,,FALSE,,,,restricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,lex-based,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,spreading,,,,spreading,,,,TRUE,,,,1,,,,FALSE,,,
360,sume1241,Sumerian,formative,,,,FALSE,,,,restricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,none,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,final,,,,final,,,,FALSE,,,,1,,,,FALSE,,,
1954,meny1245,Menya,formative,,,,FALSE,,,,restricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,none,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,final,,,,final,,,,FALSE,,,,1,,,,FALSE,,,
73,elam1244,Elamite,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,FALSE,,,
108,hurr1240,Hurrian,formative,,,,FALSE,,,,restricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,none,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,stacking,,,,spreading,,,,TRUE,,,,1,,,,FALSE,,,
659,kala1377,Kala Lagaw La,formative,,,,FALSE,,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,none,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,,FALSE,,,
2824,clas1254,Tibetan (Classical),formative,,,,FALSE,,,,restricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,final,,,,final,,,,FALSE,,,,1,,,,FALSE,,,
2081,mara1378,Marathi,formative,,,,FALSE,,,,restricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,none,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,,FALSE,,,
49,chec1245,Chechen,formative,,,,FALSE,,,,semi-restricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,spreading,,,,spreading,,,,TRUE,,,,1,,,,FALSE,,,
2666,umat1237,Sahaptin (Umatilla),formative,,,,FALSE,,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,none,,,,none,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,,FALSE,,,
2417,ishk1246,Ishkashimi,formative,,,,FALSE,,,,restricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,,FALSE,,,
1826,kalk1246,Kalkatungu,formative,,,,FALSE,,,,restricted,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,,FALSE,,,
2922,uppe1235,Tarom,formative,,,,FALSE,,,,restricted,,,,concatenative_or_suppletive,,,,,,,,,,,,,,,,,,,,,,,,,,,,lex-based,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
331,pawn1254,Pawnee,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
1536,gura1252,Gurr-goni,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
29,asha1243,Axininca Campa,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
21,amha1245,Amharic,formative,,,,FALSE,,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,initial,,,,initial,,,,FALSE,,,,2,,,,TRUE,,,
1348,kenu1243,Nubian (Kunuz),formative,,,,FALSE,,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,,FALSE,,,
85,gbay1287,Gbeya,,,,,FALSE,,,,restricted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,FALSE,,,
88,gitx1241,Gitksan,formative,,,,FALSE,,,,,,,,concatenative_or_suppletive,,,,,,,,,,,,,,,,,,,,,,,,none,,,,none,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,,FALSE,,,
142,kota1263,Kota,formative,,,,FALSE,,,,,,,,concatenative,,,,concatenative,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,post,,,,post,,,,post,,,,FALSE,,,,FALSE,,,,TRUE,,,,FALSE,,,,FALSE,,,,,,,,,,,,,,,,1,,,,FALSE,,,
